27,,https://teams.microsoft.com/l/meetup-join/x7m3p09cmeusbj4seamv,https://vimeo.com/0f9yxph0c48turezo9q7c2zwsee8j14ss8w5y7y9,2024-10-10 13:00:00
28,,https://teams.microsoft.com/l/meetup-join/m68hthlvj9vnf5b3802a,https://vimeo.com/t0y5ymudmy7kp88g9t3x4u2y2ly85df2t8itqygl,2024-12-10 13:00:00
29,,https://teams.microsoft.com/l/meetup-join/evbvdnxodsxzlns0qlam,https://vimeo.com/1vpmtb6nd389ogx8nkodrkukhty7arf6mya1kejt,2025-01-01 13:00:00
30,,https://teams.microsoft.com/l/meetup-join/4yma0vfal9gg2t69pqlc,https://vimeo.com/b6131sv0iw3yipba2wmqaj5ma24sdlnrincqdmvb,2024-10-13 11:15:00
31,,https://teams.microsoft.com/l/meetup-join/1nvq5i5e7r51feo29g7e,,2025-01-28 14:45:00
32,,https://teams.microsoft.com/l/meetup-join/lz2gaft4yklfulx9ujfm,https://vimeo.com/yqavr1olq8z14wxwpb6nvdmf4ctb27q2e99qxu8w,2024-11-15 11:15:00
33,,https://teams.microsoft.com/l/meetup-join/jfwuhp0jqv5x2ttx650f,,2025-01-23 14:45:00
34,,https://teams.microsoft.com/l/meetup-join/4y1svx68crx6pvd0zwln,https://vimeo.com/d82lwsl5ogwlwb4oc63kmldud6v6ej0gdir5m4o4,2024-10-31 10:00:00
35,,https://teams.microsoft.com/l/meetup-join/ogfa3pq39y97e0occwsc,https://vimeo.com/lm9v8m5qvdos4avrzxkn4q78fa513tdtm3a1iuns,2024-10-02 10:00:00
36,,https://teams.microsoft.com/l/meetup-join/kv1a6mdpxwu6zx5abc1b,https://vimeo.com/j1doedsg5b96z1ekzoyn0kwzx68llldh01nrbvq5,2024-10-29 14:45:00
37,,https://teams.microsoft.com/l/meetup-join/7pwmufqhv4qt2k5513zt,https://vimeo.com/krxwvh8u6j0ucz0fkaajqkvn53onn7ysp3vou0x6,2024-12-05 10:00:00
38,,https://teams.microsoft.com/l/meetup-join/2mkvog9vhcml6r2w64l7,https://vimeo.com/lef7xv59z8kh7xd9omka5exf8b4jgbgce5pylqj6,2024-10-14 11:15:00
39,,https://teams.microsoft.com/l/meetup-join/btnqkvdttdru14rkqoo7,,2025-01-13 10:00:00
40,,https://teams.microsoft.com/l/meetup-join/trparbtpvdvkdgombf0r,https://vimeo.com/857c9zxo5dlxhuzttv8zmpyc53lu6m73mz258i0i,2024-10-11 14:45:00
41,,https://teams.microsoft.com/l/meetup-join/zfc65ibd3j78hobzvtja,,2025-01-28 13:00:00
42,,https://teams.microsoft.com/l/meetup-join/yei49gki0i5051j9mzmg,https://vimeo.com/94onu0d8rz5z0281bpisd6bdtpb6dtawk0fk3gkn,2024-11-22 10:00:00
43,,https://teams.microsoft.com/l/meetup-join/n4tvbwwxsi2ixjt3r3y1,https://vimeo.com/wxxlntn4pedqgkghjunoibnwbn7t9mjfwqnoau1i,2025-01-03 10:00:00
44,,https://teams.microsoft.com/l/meetup-join/iobwk69s1m965t5l0j2k,https://vimeo.com/e3ym8djo5mf6prjl499mjibzzudbdz71llumat3h,2024-11-01 11:15:00
45,,https://teams.microsoft.com/l/meetup-join/u44131esyy7gn05sc0tx,https://vimeo.com/kv21185d67up0qgcn1viry00ehfmtyha6n2am0pm,2024-11-24 11:15:00
46,,https://teams.microsoft.com/l/meetup-join/grbw5yb6781mkt8t1u1c,https://vimeo.com/vw3l65iywbu71leehcmo3716t8sqmpb4viff3g8n,2024-11-23 14:45:00
47,,https://teams.microsoft.com/l/meetup-join/jopfv3067hahgvyx7sk0,https://vimeo.com/o606nag7nwlmtg8n7yuhelqeyzyzdx0mxp2y3fk7,2024-10-11 13:00:00
48,,https://teams.microsoft.com/l/meetup-join/hogoz96eir93qor3mjy7,https://vimeo.com/sdbtvo5n6jko5beyjjqgwlch4d9vpnxkzzsjkb12,2024-11-15 13:00:00
49,,https://teams.microsoft.com/l/meetup-join/fds3elm1y96vnt7thkhk,https://vimeo.com/dcxvfjrcoj1ne0ywh6j36wb3hple4ip0n5b6ys91,2024-12-24 11:15:00
50,,https://teams.microsoft.com/l/meetup-join/wy1pe4bk6vfwu4q4gqoh,https://vimeo.com/toqmod5vcr4h0fg17a6vl6h5vk46uoj5m6428aa7,2024-10-16 10:00:00
51,,https://teams.microsoft.com/l/meetup-join/qmzwi7dzgmorinen66ky,https://vimeo.com/h6w1li833xon2aujlkpvljkch3juphw4s6vxpdza,2025-01-05 10:00:00
52,,https://teams.microsoft.com/l/meetup-join/8bs7qkj4mwy31x89mted,https://vimeo.com/iicnzmo3u8aaw3b417hi95ke7i1p88gl23n9cihh,2024-10-31 14:45:00
53,,https://teams.microsoft.com/l/meetup-join/icsifi4an11zw99paic0,https://vimeo.com/dr1rfm2472s7o1lf8ateuoue2jlhen99spszohvb,2024-10-26 10:00:00
54,,https://teams.microsoft.com/l/meetup-join/erejm8o4bjxtc6zzhis0,https://vimeo.com/wlw1nuuwnsqh342kgiit3hcfmq266ig0l7lif93q,2024-12-08 11:15:00
55,,https://teams.microsoft.com/l/meetup-join/6xxfgydhnt3fzi4kdva0,https://vimeo.com/rj2addrn5gpfc6a83uhct6d4v02w2mj0146y873r,2024-12-06 13:00:00
56,,https://teams.microsoft.com/l/meetup-join/gzj4m2aprhov872gsqxl,,2025-01-20 14:45:00
57,,https://teams.microsoft.com/l/meetup-join/hzes457zx9rsfnvj8js0,https://vimeo.com/aiv1r5gr7ic1t06yv0l4c0vjqj6lqp1sjstc15w3,2024-12-07 11:15:00
58,,https://teams.microsoft.com/l/meetup-join/6bgkyxrf73pmcpbhz4u7,https://vimeo.com/9tbtqvc40782goyjmzevbbxy94scderuer57kh11,2024-12-13 11:15:00
59,,https://teams.microsoft.com/l/meetup-join/sptr3x1fghg5ijv7q39c,,2025-01-22 10:00:00
60,,https://teams.microsoft.com/l/meetup-join/vu1rdm4r0vnoc4g327x9,,2025-01-09 10:00:00
61,,https://teams.microsoft.com/l/meetup-join/gr0gkl0vdowj0jjid7f3,https://vimeo.com/d2rh1riiokgu45cq3f53d3664q652djgktv7efj8,2025-01-02 14:45:00
62,,https://teams.microsoft.com/l/meetup-join/izjtugu90f9ly5cmv46m,https://vimeo.com/1331n7f0jw6q62flu8jn9ta52yr8klumr5yl7wkf,2024-11-08 13:00:00
63,,https://teams.microsoft.com/l/meetup-join/9qmewytjbr6h8tf4gdcp,https://vimeo.com/k01btu1ccfy7ud5p1i7dphk090xff8u6osw236ur,2024-11-12 10:00:00
64,,https://teams.microsoft.com/l/meetup-join/2w74jpz8bgx7r4bcs6qx,https://vimeo.com/dwwpz5mytuenpgqk3vnuqlcjxvlck2qz87uql6q9,2024-11-14 13:00:00
65,,https://teams.microsoft.com/l/meetup-join/tw2tv2ejs1uq4u661wtu,,2025-01-16 13:00:00
66,,https://teams.microsoft.com/l/meetup-join/5iw08840xfj40umpmshq,https://vimeo.com/burb4e0gxlbg8mtolvap33mz60sgtyx0n9kndm7s,2024-12-14 14:45:00
67,,https://teams.microsoft.com/l/meetup-join/yo0fghiwrnm8xp2stao4,https://vimeo.com/hdptcnq62plunhxmcuso9ucpgo5vrwgorsggbm1v,2024-10-30 11:15:00
68,,https://teams.microsoft.com/l/meetup-join/1elb6s6wlms5e7vijdiw,,2025-01-28 13:00:00
69,,https://teams.microsoft.com/l/meetup-join/4kipw3hxq50l5urhq1js,https://vimeo.com/mkfyb85d7oo25yef56p3yn90x21nfm5mtxxwtmw8,2024-12-30 11:15:00
70,,https://teams.microsoft.com/l/meetup-join/bf32b9fb9wvkszzdnwns,https://vimeo.com/s4c7xvv03j81hzzxajeivwbyr05u7o6hngjc0poi,2024-12-16 11:15:00
71,,https://teams.microsoft.com/l/meetup-join/3o7alt1yqe8y20kbw83g,https://vimeo.com/124faarkal8typ0256rro2nfie7l3o4aim5ajurx,2024-12-27 14:45:00
