3877,5
3882,1
3892,5
3898,3
3907,2
3915,4
3923,3
3925,4
3927,5
3932,5
3936,1
3942,1
3947,5
3954,1
3959,3
3964,4
3970,2
3975,1
3977,4
3982,3
3987,3
3996,4
3998,2
4004,1
4007,2
4011,2
4016,1
4022,1
4024,3
4028,4
4036,4
4041,1
4043,5
4047,3
4049,3
4056,5
4064,5
4070,5
4072,2
4080,5
4088,2
4093,1
4099,3
4101,4
4107,1
4115,1
4124,1
4130,2
4133,5
4140,4
4145,2
4152,3
4159,3
4161,2
4163,5
4165,1
4172,1
