1,1051,2,2024-02-10,2024-06-20
1,1051,3,2024-10-01,
1,2793,1,2023-10-01,2024-01-20
1,2793,2,2024-02-10,2024-06-20
1,2793,3,2024-10-01,
1,1890,1,2023-10-01,2024-01-20
1,1890,2,2024-02-10,2024-06-20
1,1890,3,2024-10-01,
1,1295,1,2023-10-01,2024-01-20
1,1295,2,2024-02-10,2024-06-20
1,1295,3,2024-10-01,
1,2880,1,2023-10-01,2024-01-20
1,2880,2,2024-02-10,2024-06-20
1,2880,3,2024-10-01,
1,2146,1,2023-10-01,2024-01-20
1,2146,2,2024-02-10,2024-06-20
1,2146,3,2024-10-01,
1,1204,1,2023-10-01,2024-01-20
1,1204,2,2024-02-10,2024-06-20
1,1204,3,2024-10-01,
1,5076,1,2023-10-01,2024-01-20
1,5076,2,2024-02-10,2024-06-20
1,5076,3,2024-10-01,
1,4801,1,2023-10-01,2024-01-20
1,4801,2,2024-02-10,2024-06-20
1,4801,3,2024-10-01,
1,3198,1,2023-10-01,2024-01-20
1,3198,2,2024-02-10,2024-06-20
1,3198,3,2024-10-01,
1,5265,1,2023-10-01,2024-01-20
1,5265,2,2024-02-10,2024-06-20
1,5265,3,2024-10-01,
1,4714,1,2023-10-01,2024-01-20
1,4714,2,2024-02-10,2024-06-20
1,4714,3,2024-10-01,
1,3218,1,2023-10-01,2024-01-20
1,3218,2,2024-02-10,2024-06-20
1,3218,3,2024-10-01,
1,4252,1,2023-10-01,2024-01-20
1,4252,2,2024-02-10,2024-06-20
1,4252,3,2024-10-01,
1,2724,1,2023-10-01,2024-01-20
1,2724,2,2024-02-10,2024-06-20
1,2724,3,2024-10-01,
1,2802,1,2023-10-01,2024-01-20
1,2802,2,2024-02-10,2024-06-20
1,2802,3,2024-10-01,
1,3474,1,2023-10-01,2024-01-20
1,3474,2,2024-02-10,2024-06-20
1,3474,3,2024-10-01,
1,2150,1,2023-10-01,2024-01-20
1,2150,2,2024-02-10,2024-06-20
1,2150,3,2024-10-01,
1,5048,1,2023-10-01,2024-01-20
1,5048,2,2024-02-10,2024-06-20
1,5048,3,2024-10-01,
1,1802,1,2023-10-01,2024-01-20
1,1802,2,2024-02-10,2024-06-20
1,1802,3,2024-10-01,
1,3665,1,2023-10-01,2024-01-20
1,3665,2,2024-02-10,2024-06-20
1,3665,3,2024-10-01,
1,3599,1,2023-10-01,2024-01-20
1,3599,2,2024-02-10,2024-06-20
1,3599,3,2024-10-01,
1,1766,1,2023-10-01,2024-01-20
1,1766,2,2024-02-10,2024-06-20
1,1766,3,2024-10-01,
1,4878,1,2023-10-01,2024-01-20
1,4878,2,2024-02-10,2024-06-20
1,4878,3,2024-10-01,
1,3348,1,2023-10-01,2024-01-20
1,3348,2,2024-02-10,2024-06-20
1,3348,3,2024-10-01,
1,1806,1,2023-10-01,2024-01-20
1,1806,2,2024-02-10,2024-06-20
1,1806,3,2024-10-01,
1,5118,1,2023-10-01,2024-01-20
1,5118,2,2024-02-10,2024-06-20
1,5118,3,2024-10-01,
1,4676,1,2023-10-01,2024-01-20
1,4676,2,2024-02-10,2024-06-20
1,4676,3,2024-10-01,
1,5533,1,2023-10-01,2024-01-20
1,5533,2,2024-02-10,2024-06-20
1,5533,3,2024-10-01,
1,4363,1,2023-10-01,2024-01-20
1,4363,2,2024-02-10,2024-06-20
1,4363,3,2024-10-01,
1,1347,1,2023-10-01,2024-01-20
1,1347,2,2024-02-10,2024-06-20
1,1347,3,2024-10-01,
1,1087,1,2023-10-01,2024-01-20
1,1087,2,2024-02-10,2024-06-20
1,1087,3,2024-10-01,
1,2537,1,2023-10-01,2024-01-20
1,2537,2,2024-02-10,2024-06-20
1,2537,3,2024-10-01,
1,1653,1,2023-10-01,2024-01-20
1,1653,2,2024-02-10,2024-06-20
1,1653,3,2024-10-01,
1,4659,1,2023-10-01,2024-01-20
1,4659,2,2024-02-10,2024-06-20
1,4659,3,2024-10-01,
1,3200,1,2023-10-01,2024-01-20
1,3200,2,2024-02-10,2024-06-20
1,3200,3,2024-10-01,
1,3581,1,2023-10-01,2024-01-20
1,3581,2,2024-02-10,2024-06-20
1,3581,3,2024-10-01,
1,2847,1,2023-10-01,2024-01-20
1,2847,2,2024-02-10,2024-06-20
1,2847,3,2024-10-01,
1,1872,1,2023-10-01,2024-01-20
1,1872,2,2024-02-10,2024-06-20
1,1872,3,2024-10-01,
1,2505,1,2023-10-01,2024-01-20
1,2505,2,2024-02-10,2024-06-20
1,2505,3,2024-10-01,
1,2554,1,2023-10-01,2024-01-20
1,2554,2,2024-02-10,2024-06-20
1,2554,3,2024-10-01,
1,5740,1,2023-10-01,2024-01-20
1,5740,2,2024-02-10,2024-06-20
1,5740,3,2024-10-01,
1,4640,1,2023-10-01,2024-01-20
1,4640,2,2024-02-10,2024-06-20
1,4640,3,2024-10-01,
1,5098,1,2023-10-01,2024-01-20
1,5098,2,2024-02-10,2024-06-20
1,5098,3,2024-10-01,
1,3717,1,2023-10-01,2024-01-20
1,3717,2,2024-02-10,2024-06-20
1,3717,3,2024-10-01,
1,1126,1,2023-10-01,2024-01-20
1,1126,2,2024-02-10,2024-06-20
1,1126,3,2024-10-01,
1,2164,1,2023-10-01,2024-01-20
1,2164,2,2024-02-10,2024-06-20
1,2164,3,2024-10-01,
1,1601,1,2023-10-01,2024-01-20
1,1601,2,2024-02-10,2024-06-20
1,1601,3,2024-10-01,
1,1174,1,2023-10-01,2024-01-20
1,1174,2,2024-02-10,2024-06-20
1,1174,3,2024-10-01,
1,5861,1,2023-10-01,2024-01-20
1,5861,2,2024-02-10,2024-06-20
1,5861,3,2024-10-01,
1,4327,1,2023-10-01,2024-01-20
1,4327,2,2024-02-10,2024-06-20
1,4327,3,2024-10-01,
1,1155,1,2023-10-01,2024-01-20
1,1155,2,2024-02-10,2024-06-20
1,1155,3,2024-10-01,
1,5968,1,2023-10-01,2024-01-20
1,5968,2,2024-02-10,2024-06-20
1,5968,3,2024-10-01,
1,4123,1,2023-10-01,2024-01-20
1,4123,2,2024-02-10,2024-06-20
1,4123,3,2024-10-01,
1,5748,1,2023-10-01,2024-01-20
1,5748,2,2024-02-10,2024-06-20
1,5748,3,2024-10-01,
1,2869,1,2023-10-01,2024-01-20
1,2869,2,2024-02-10,2024-06-20
1,2869,3,2024-10-01,
1,1673,1,2023-10-01,2024-01-20
1,1673,2,2024-02-10,2024-06-20
1,1673,3,2024-10-01,
1,5349,1,2023-10-01,2024-01-20
1,5349,2,2024-02-10,2024-06-20
1,5349,3,2024-10-01,
1,1306,1,2023-10-01,2024-01-20
1,1306,2,2024-02-10,2024-06-20
1,1306,3,2024-10-01,
1,4512,1,2023-10-01,2024-01-20
1,4512,2,2024-02-10,2024-06-20
1,4512,3,2024-10-01,
1,3647,1,2023-10-01,2024-01-20
1,3647,2,2024-02-10,2024-06-20
1,3647,3,2024-10-01,
1,4290,1,2023-10-01,2024-01-20
1,4290,2,2024-02-10,2024-06-20
1,4290,3,2024-10-01,
1,2924,1,2023-10-01,2024-01-20
1,2924,2,2024-02-10,2024-06-20
1,2924,3,2024-10-01,
1,4842,1,2023-10-01,2024-01-20
1,4842,2,2024-02-10,2024-06-20
1,4842,3,2024-10-01,
1,3215,1,2023-10-01,2024-01-20
1,3215,2,2024-02-10,2024-06-20
1,3215,3,2024-10-01,
1,2945,1,2023-10-01,2024-01-20
1,2945,2,2024-02-10,2024-06-20
1,2945,3,2024-10-01,
1,3207,1,2023-10-01,2024-01-20
1,3207,2,2024-02-10,2024-06-20
1,3207,3,2024-10-01,
1,4978,1,2023-10-01,2024-01-20
1,4978,2,2024-02-10,2024-06-20
1,4978,3,2024-10-01,
1,1398,1,2023-10-01,2024-01-20
1,1398,2,2024-02-10,2024-06-20
1,1398,3,2024-10-01,
1,4855,1,2023-10-01,2024-01-20
1,4855,2,2024-02-10,2024-06-20
1,4855,3,2024-10-01,
1,2616,1,2023-10-01,2024-01-20
1,2616,2,2024-02-10,2024-06-20
1,2616,3,2024-10-01,
1,3507,1,2023-10-01,2024-01-20
1,3507,2,2024-02-10,2024-06-20
1,3507,3,2024-10-01,
1,2657,1,2023-10-01,2024-01-20
1,2657,2,2024-02-10,2024-06-20
1,2657,3,2024-10-01,
1,5903,1,2023-10-01,2024-01-20
1,5903,2,2024-02-10,2024-06-20
1,5903,3,2024-10-01,
1,3007,1,2023-10-01,2024-01-20
1,3007,2,2024-02-10,2024-06-20
1,3007,3,2024-10-01,
1,3849,1,2023-10-01,2024-01-20
1,3849,2,2024-02-10,2024-06-20
1,3849,3,2024-10-01,
1,3959,1,2023-10-01,2024-01-20
1,3959,2,2024-02-10,2024-06-20
1,3959,3,2024-10-01,
1,4146,1,2023-10-01,2024-01-20
1,4146,2,2024-02-10,2024-06-20
1,4146,3,2024-10-01,
1,1024,1,2023-10-01,2024-01-20
1,1024,2,2024-02-10,2024-06-20
1,1024,3,2024-10-01,
1,2834,1,2023-10-01,2024-01-20
1,2834,2,2024-02-10,2024-06-20
1,2834,3,2024-10-01,
1,3666,1,2023-10-01,2024-01-20
1,3666,2,2024-02-10,2024-06-20
1,3666,3,2024-10-01,
1,2469,1,2023-10-01,2024-01-20
1,2469,2,2024-02-10,2024-06-20
1,2469,3,2024-10-01,
1,1049,1,2023-10-01,2024-01-20
1,1049,2,2024-02-10,2024-06-20
1,1049,3,2024-10-01,
1,4619,1,2023-10-01,2024-01-20
1,4619,2,2024-02-10,2024-06-20
1,4619,3,2024-10-01,
1,2605,1,2023-10-01,2024-01-20
1,2605,2,2024-02-10,2024-06-20
1,2605,3,2024-10-01,
1,1158,1,2024-10-01,
1,3813,1,2024-10-01,
1,5034,1,2024-10-01,
1,2652,1,2024-10-01,
1,5011,1,2024-10-01,
1,5341,1,2024-10-01,
1,2068,1,2024-10-01,
1,1589,1,2024-10-01,
1,4274,1,2024-10-01,
1,2292,1,2024-10-01,
1,2309,1,2024-10-01,
1,2860,1,2024-10-01,
1,3697,1,2024-10-01,
1,3565,1,2024-10-01,
1,1996,1,2024-10-01,
1,2704,1,2024-10-01,
1,3150,1,2024-10-01,
1,2783,1,2024-10-01,
1,2452,1,2024-10-01,
1,4803,1,2024-10-01,
1,1020,1,2024-10-01,
1,2464,1,2024-10-01,
1,3843,1,2024-10-01,
1,2532,1,2024-10-01,
1,1061,1,2024-10-01,
1,4705,1,2024-10-01,
1,2184,1,2024-10-01,
1,3722,1,2024-10-01,
1,2625,1,2024-10-01,
1,2987,1,2024-10-01,
1,5246,1,2024-10-01,
1,1583,1,2024-10-01,
1,1374,1,2024-10-01,
1,5296,1,2024-10-01,
1,5787,1,2024-10-01,
1,2070,1,2024-10-01,
1,4732,1,2024-10-01,
1,1134,1,2024-10-01,
1,3089,1,2024-10-01,
1,2742,1,2024-10-01,
1,2131,1,2024-10-01,
1,2491,1,2024-10-01,
1,5466,1,2024-10-01,
1,1005,1,2024-10-01,
1,2090,1,2024-10-01,
1,1443,1,2024-10-01,
1,4196,1,2024-10-01,
1,4400,1,2024-10-01,
1,2900,1,2024-10-01,
1,1139,1,2024-10-01,
1,2488,1,2024-10-01,
1,5888,1,2024-10-01,
1,3867,1,2024-10-01,
1,5217,1,2024-10-01,
1,4805,1,2024-10-01,
1,5887,1,2024-10-01,
1,2306,1,2024-10-01,
1,2901,1,2024-10-01,
1,2920,1,2024-10-01,
1,4836,1,2024-10-01,
1,3151,1,2024-10-01,
1,3624,1,2024-10-01,
1,4604,1,2024-10-01,
1,5564,1,2024-10-01,
1,5261,1,2024-10-01,
1,1017,1,2024-10-01,
1,2015,1,2024-10-01,
1,5142,1,2024-10-01,
1,5392,1,2024-10-01,
1,1455,1,2024-10-01,
1,1502,1,2024-10-01,
1,4121,1,2024-10-01,
1,1424,1,2024-10-01,
1,2995,1,2024-10-01,
1,4265,1,2024-10-01,
1,4459,1,2024-10-01,
1,5485,1,2024-10-01,
1,2703,1,2024-10-01,
1,1440,1,2024-10-01,
1,1131,1,2024-10-01,
1,1202,1,2024-10-01,
1,3343,1,2024-10-01,
1,2374,1,2024-10-01,
1,4791,1,2024-10-01,
1,2891,1,2024-10-01,
1,1289,1,2024-10-01,
1,2216,1,2024-10-01,
1,5606,1,2024-10-01,
1,4845,1,2024-10-01,
1,2899,1,2024-10-01,
1,2599,1,2024-10-01,
1,2054,1,2024-10-01,
1,5815,1,2024-10-01,
1,3105,1,2024-10-01,
1,1728,1,2024-10-01,
1,5790,1,2024-10-01,
1,5294,1,2024-10-01,
1,4452,1,2024-10-01,
1,4305,1,2024-10-01,
1,1077,1,2024-10-01,
1,3345,1,2024-10-01,
1,3680,1,2024-10-01,
1,5873,1,2024-10-01,
1,2701,1,2024-10-01,
1,5682,1,2024-10-01,
2,1499,3,2023-10-01,2024-01-20
2,4842,3,2023-10-01,2024-01-20
2,2611,3,2023-10-01,2024-01-20
2,5205,3,2023-10-01,2024-01-20
2,2403,3,2023-10-01,2024-01-20
2,2332,3,2023-10-01,2024-01-20
2,3866,3,2023-10-01,2024-01-20
2,2649,3,2023-10-01,2024-01-20
2,4419,3,2023-10-01,2024-01-20
2,5579,3,2023-10-01,2024-01-20
2,4106,3,2023-10-01,2024-01-20
2,2926,3,2023-10-01,2024-01-20
2,5110,3,2023-10-01,2024-01-20
2,1882,3,2023-10-01,2024-01-20
2,4526,3,2023-10-01,2024-01-20
2,5677,3,2023-10-01,2024-01-20
2,3355,3,2023-10-01,2024-01-20
2,2279,3,2023-10-01,2024-01-20
2,1163,3,2023-10-01,2024-01-20
2,3927,3,2023-10-01,2024-01-20
2,5679,3,2023-10-01,2024-01-20
2,4127,3,2023-10-01,2024-01-20
2,2078,3,2023-10-01,2024-01-20
2,4198,3,2023-10-01,2024-01-20
2,5745,3,2023-10-01,2024-01-20
2,4918,3,2023-10-01,2024-01-20
2,3125,3,2023-10-01,2024-01-20
2,4323,3,2023-10-01,2024-01-20
2,1119,3,2023-10-01,2024-01-20
2,3930,3,2023-10-01,2024-01-20
2,5530,3,2023-10-01,2024-01-20
2,2855,3,2023-10-01,2024-01-20
2,4608,3,2023-10-01,2024-01-20
2,4253,3,2023-10-01,2024-01-20
2,4153,3,2023-10-01,2024-01-20
2,3063,3,2023-10-01,2024-01-20
2,4954,3,2023-10-01,2024-01-20
2,4652,3,2023-10-01,2024-01-20
2,1707,3,2023-10-01,2024-01-20
2,5589,3,2023-10-01,2024-01-20
2,1944,3,2023-10-01,2024-01-20
2,5974,3,2023-10-01,2024-01-20
2,2875,3,2023-10-01,2024-01-20
2,3460,3,2023-10-01,2024-01-20
2,4340,3,2023-10-01,2024-01-20
2,2050,3,2023-10-01,2024-01-20
2,2350,3,2023-10-01,2024-01-20
2,1690,3,2023-10-01,2024-01-20
2,5278,3,2023-10-01,2024-01-20
2,1017,3,2023-10-01,2024-01-20
2,4933,3,2023-10-01,2024-01-20
2,4150,3,2023-10-01,2024-01-20
2,4953,3,2023-10-01,2024-01-20
2,4781,3,2023-10-01,2024-01-20
2,5350,3,2023-10-01,2024-01-20
2,2363,3,2023-10-01,2024-01-20
2,2605,3,2023-10-01,2024-01-20
2,5104,3,2023-10-01,2024-01-20
2,3090,3,2023-10-01,2024-01-20
2,3536,3,2023-10-01,2024-01-20
2,4272,3,2023-10-01,2024-01-20
2,3288,3,2023-10-01,2024-01-20
2,3769,3,2023-10-01,2024-01-20
2,2965,3,2023-10-01,2024-01-20
2,4467,3,2023-10-01,2024-01-20
2,1860,3,2023-10-01,2024-01-20
2,5814,3,2023-10-01,2024-01-20
2,5443,3,2023-10-01,2024-01-20
2,3765,3,2023-10-01,2024-01-20
2,3685,3,2023-10-01,2024-01-20
2,5095,3,2023-10-01,2024-01-20
2,1465,3,2023-10-01,2024-01-20
2,4648,3,2023-10-01,2024-01-20
2,4494,3,2023-10-01,2024-01-20
2,5688,3,2023-10-01,2024-01-20
2,1678,3,2023-10-01,2024-01-20
2,4912,3,2023-10-01,2024-01-20
2,5800,3,2023-10-01,2024-01-20
2,5733,3,2023-10-01,2024-01-20
2,5787,3,2023-10-01,2024-01-20
2,4082,3,2023-10-01,2024-01-20
2,5093,3,2023-10-01,2024-01-20
2,5711,3,2023-10-01,2024-01-20
2,4976,3,2023-10-01,2024-01-20
2,5061,3,2023-10-01,2024-01-20
2,5361,3,2023-10-01,2024-01-20
2,1350,3,2023-10-01,2024-01-20
2,4682,3,2023-10-01,2024-01-20
2,3871,3,2023-10-01,2024-01-20
2,1554,3,2023-10-01,2024-01-20
2,5433,3,2023-10-01,2024-01-20
2,2030,3,2023-10-01,2024-01-20
2,4837,3,2023-10-01,2024-01-20
2,2593,1,2023-10-01,2024-01-20
2,2593,2,2024-02-10,2024-06-20
2,2593,3,2024-10-01,
2,5900,1,2023-10-01,2024-01-20
2,5900,2,2024-02-10,2024-06-20
2,5900,3,2024-10-01,
2,4587,1,2023-10-01,2024-01-20
2,4587,2,2024-02-10,2024-06-20
2,4587,3,2024-10-01,
2,2833,1,2023-10-01,2024-01-20
2,2833,2,2024-02-10,2024-06-20
2,2833,3,2024-10-01,
2,2179,1,2023-10-01,2024-01-20
2,2179,2,2024-02-10,2024-06-20
2,2179,3,2024-10-01,
2,5426,1,2023-10-01,2024-01-20
2,5426,2,2024-02-10,2024-06-20
2,5426,3,2024-10-01,
2,1614,1,2023-10-01,2024-01-20
2,1614,2,2024-02-10,2024-06-20
2,1614,3,2024-10-01,
2,4003,1,2023-10-01,2024-01-20
2,4003,2,2024-02-10,2024-06-20
2,4003,3,2024-10-01,
2,5405,1,2023-10-01,2024-01-20
2,5405,2,2024-02-10,2024-06-20
2,5405,3,2024-10-01,
2,4661,1,2023-10-01,2024-01-20
2,4661,2,2024-02-10,2024-06-20
2,4661,3,2024-10-01,
2,3966,1,2023-10-01,2024-01-20
2,3966,2,2024-02-10,2024-06-20
2,3966,3,2024-10-01,
2,4487,1,2023-10-01,2024-01-20
2,4487,2,2024-02-10,2024-06-20
2,4487,3,2024-10-01,
2,4425,1,2023-10-01,2024-01-20
2,4425,2,2024-02-10,2024-06-20
2,4425,3,2024-10-01,
2,3457,1,2023-10-01,2024-01-20
2,3457,2,2024-02-10,2024-06-20
2,3457,3,2024-10-01,
2,1304,1,2023-10-01,2024-01-20
2,1304,2,2024-02-10,2024-06-20
2,1304,3,2024-10-01,
2,4183,1,2023-10-01,2024-01-20
2,4183,2,2024-02-10,2024-06-20
2,4183,3,2024-10-01,
2,4305,1,2023-10-01,2024-01-20
2,4305,2,2024-02-10,2024-06-20
2,4305,3,2024-10-01,
2,3317,1,2023-10-01,2024-01-20
2,3317,2,2024-02-10,2024-06-20
2,3317,3,2024-10-01,
2,1250,1,2023-10-01,2024-01-20
2,1250,2,2024-02-10,2024-06-20
2,1250,3,2024-10-01,
2,5649,1,2023-10-01,2024-01-20
2,5649,2,2024-02-10,2024-06-20
2,5649,3,2024-10-01,
2,3373,1,2023-10-01,2024-01-20
2,3373,2,2024-02-10,2024-06-20
2,3373,3,2024-10-01,
2,2688,1,2023-10-01,2024-01-20
2,2688,2,2024-02-10,2024-06-20
2,2688,3,2024-10-01,
2,4083,1,2023-10-01,2024-01-20
2,4083,2,2024-02-10,2024-06-20
2,4083,3,2024-10-01,
2,3304,1,2023-10-01,2024-01-20
2,3304,2,2024-02-10,2024-06-20
2,3304,3,2024-10-01,
2,4902,1,2023-10-01,2024-01-20
2,4902,2,2024-02-10,2024-06-20
2,4902,3,2024-10-01,
2,2739,1,2023-10-01,2024-01-20
2,2739,2,2024-02-10,2024-06-20
2,2739,3,2024-10-01,
2,1245,1,2023-10-01,2024-01-20
2,1245,2,2024-02-10,2024-06-20
2,1245,3,2024-10-01,
2,2204,1,2023-10-01,2024-01-20
2,2204,2,2024-02-10,2024-06-20
2,2204,3,2024-10-01,
2,5318,1,2023-10-01,2024-01-20
2,5318,2,2024-02-10,2024-06-20
2,5318,3,2024-10-01,
2,3502,1,2023-10-01,2024-01-20
2,3502,2,2024-02-10,2024-06-20
2,3502,3,2024-10-01,
2,1949,1,2023-10-01,2024-01-20
2,1949,2,2024-02-10,2024-06-20
2,1949,3,2024-10-01,
2,3731,1,2023-10-01,2024-01-20
2,3731,2,2024-02-10,2024-06-20
2,3731,3,2024-10-01,
2,5481,1,2023-10-01,2024-01-20
2,5481,2,2024-02-10,2024-06-20
2,5481,3,2024-10-01,
