217,2023-09-26,167,1
218,2023-09-26,167,1
219,2024-06-12,168,1
220,2024-01-12,169,1
221,2025-01-06,170,1
222,2024-09-21,171,1
223,2024-09-21,171,1
224,2024-09-24,172,1
225,2024-09-24,172,1
226,,173,1
227,2024-09-25,174,1
228,2024-09-25,174,1
229,2024-12-03,175,1
230,2024-11-24,176,1
231,2024-09-25,177,1
232,2024-09-25,177,1
233,,178,1
234,,179,1
235,2024-11-06,180,1
236,2023-09-26,181,1
237,2023-09-26,181,1
238,2024-01-16,182,1
239,2025-01-10,183,1
240,2024-06-18,184,1
241,2024-01-09,185,1
242,2025-01-13,186,1
243,2024-09-27,187,1
244,2024-09-27,187,1
245,2024-09-21,188,1
246,2024-09-21,188,1
247,2024-11-03,189,1
248,2023-09-24,190,1
249,2023-09-24,190,1
250,2024-06-14,191,1
251,2024-01-07,192,1
252,,193,1
253,2024-12-10,194,1
254,2024-10-05,195,1
255,2024-09-24,196,1
256,2024-09-24,196,1
257,,197,1
258,2024-09-25,198,1
259,2024-09-25,198,1
260,2024-09-27,199,1
261,2024-09-27,199,1
262,2025-01-06,200,1
263,,201,1
264,2023-09-25,202,1
265,2023-09-25,202,1
266,2024-06-15,203,1
267,2024-01-12,204,1
268,2025-01-14,205,1
269,2024-09-29,206,1
270,2024-09-29,206,1
271,2024-06-13,207,1
272,2024-01-17,208,1
273,2025-01-14,209,1
274,2023-09-27,210,1
275,2023-09-27,210,1
276,2024-06-16,211,1
277,2024-01-08,212,1
278,2025-01-13,213,1
279,2024-09-30,214,1
280,2024-09-30,214,1
281,2023-09-21,215,1
282,2023-09-21,215,1
283,2024-06-15,216,1
284,2024-01-13,217,1
285,2025-01-13,218,1
286,2024-09-27,219,1
287,2024-09-27,219,1
288,2024-10-02,220,1
289,,221,1
290,2023-09-22,222,1
291,2023-09-22,222,1
292,2024-06-14,223,1
293,2024-01-09,224,1
294,2025-01-17,225,1
295,2024-09-30,226,1
296,2024-09-30,226,1
297,2025-01-02,227,1
298,2023-09-25,228,1
299,2023-09-25,228,1
300,2024-06-17,229,1
301,2024-01-17,230,1
302,2025-01-06,231,1
303,2024-01-10,232,1
304,2025-01-09,233,1
305,2025-01-06,234,1
306,2023-09-28,235,1
307,2023-09-28,235,1
308,2024-06-11,236,1
309,2024-01-11,237,1
310,2025-01-13,238,1
311,,239,1
312,2024-12-04,240,1
313,2024-09-28,241,1
314,2024-09-28,241,1
315,2024-06-14,242,1
316,2024-01-15,243,1
317,2025-01-14,244,1
318,2023-09-24,245,1
319,2023-09-24,245,1
320,2024-06-11,246,1
321,2024-01-10,247,1
322,2025-01-06,248,1
323,2023-09-21,249,1
324,2023-09-21,249,1
325,2024-06-07,250,1
326,2024-01-10,251,1
327,2025-01-11,252,1
328,2025-01-06,253,1
329,2023-09-23,254,1
330,2023-09-23,254,1
331,2024-06-14,255,1
332,2024-01-11,256,1
333,2025-01-10,257,1
334,2024-01-08,258,1
335,2025-01-11,259,1
336,,260,1
337,2024-09-26,261,1
338,2024-09-26,261,1
339,2023-09-28,262,1
340,2023-09-28,262,1
341,2024-06-12,263,1
342,2024-01-08,264,1
343,2025-01-16,265,1
344,2023-09-21,266,1
345,2023-09-21,266,1
346,2024-06-13,267,1
347,2024-01-14,268,1
348,,269,1
349,,270,1
350,2024-09-26,271,1
351,2024-09-26,271,1
352,2023-09-21,272,1
353,2023-09-21,272,1
354,2024-06-15,273,1
355,2024-01-17,274,1
356,,275,1
357,2024-09-25,276,1
358,2024-09-25,276,1
359,2024-01-17,277,1
360,2025-01-14,278,1
361,2023-09-28,279,1
362,2023-09-28,279,1
363,2024-06-06,280,1
364,2024-01-10,281,1
365,2025-01-09,282,1
366,2025-01-01,283,1
367,,284,1
368,2024-11-21,285,1
369,2023-09-29,286,1
370,2023-09-29,286,1
371,2024-06-15,287,1
372,2024-01-15,288,1
373,2025-01-06,289,1
374,2024-09-21,290,1
375,2024-09-21,290,1
376,2023-09-25,291,1
377,2023-09-25,291,1
378,2024-06-12,292,1
379,2024-01-08,293,1
380,2025-01-18,294,1
381,2024-09-23,295,1
382,2024-09-23,295,1
383,2024-12-24,296,1
384,2024-12-30,297,1
385,2023-09-27,298,1
386,2023-09-27,298,1
387,2024-06-15,299,1
388,2024-01-15,300,1
389,2025-01-18,301,1
390,2023-09-29,302,1
391,2023-09-29,302,1
392,2024-06-16,303,1
393,2024-01-12,304,1
394,,305,1
395,2024-09-25,306,1
396,2024-09-25,306,1
397,2024-06-13,307,1
398,2024-01-10,308,1
399,2025-01-14,309,1
400,2024-10-22,310,1
401,2024-11-24,311,1
402,2024-12-28,312,1
403,2024-09-27,313,1
404,2024-09-27,313,1
405,2024-11-11,314,1
406,,315,1
407,,316,1
408,2024-12-20,317,1
409,2023-09-24,318,1
410,2023-09-24,318,1
411,2024-06-17,319,1
412,2024-01-15,320,1
413,2025-01-13,321,1
414,2024-11-07,322,1
415,,323,1
416,2024-11-20,324,1
417,,325,1
418,,326,1
419,2024-10-24,327,1
420,2023-09-29,328,1
421,2023-09-29,328,1
422,2024-06-14,329,1
423,2024-01-13,330,1
424,2025-01-18,331,1
425,2024-12-04,332,1
426,2024-12-31,333,1
427,2024-09-29,334,1
428,2024-09-29,334,1
429,2024-01-11,335,1
430,2025-01-09,336,1
431,2023-09-24,337,1
432,2023-09-24,337,1
433,2024-06-06,338,1
434,2024-01-06,339,1
435,2025-01-14,340,1
436,2024-09-28,341,1
437,2024-09-28,341,1
438,2024-06-17,342,1
439,2024-01-16,343,1
440,2025-01-11,344,1
441,2023-09-30,345,1
442,2023-09-30,345,1
443,2024-06-12,346,1
444,2024-01-16,347,1
445,2025-01-09,348,1
446,,349,1
447,2023-09-27,350,1
448,2023-09-27,350,1
449,2024-06-08,351,1
450,2024-01-14,352,1
451,2025-01-09,353,1
452,2024-09-30,354,1
453,2024-09-30,354,1
454,2024-10-05,355,1
455,2025-01-01,356,1
456,,357,1
457,2024-09-22,358,1
458,2024-09-22,358,1
459,2025-01-04,359,1
460,2024-09-21,360,1
461,2024-09-21,360,1
462,2024-10-08,361,1
463,2023-09-25,362,1
464,2023-09-25,362,1
465,2024-06-14,363,1
466,2024-01-14,364,1
467,2025-01-07,365,1
468,2024-12-03,366,1
469,2023-09-29,367,1
470,2023-09-29,367,1
471,2024-06-06,368,1
472,2024-01-17,369,1
473,2025-01-17,370,1
474,2024-09-26,371,1
475,2024-09-26,371,1
476,2023-09-29,372,1
477,2023-09-29,372,1
478,2024-06-16,373,1
479,2024-01-16,374,1
480,2025-01-13,375,1
481,,376,1
482,,377,1
483,2024-12-14,378,1
484,,379,1
485,2024-12-25,380,1
486,2024-09-30,381,1
487,2024-09-30,381,1
488,2024-01-13,382,1
489,2025-01-09,383,1
490,,384,1
491,2024-10-17,385,1
492,2024-11-02,386,1
493,2023-09-23,387,1
494,2023-09-23,387,1
495,2024-06-10,388,1
496,2024-01-07,389,1
497,2025-01-12,390,1
498,2023-09-26,391,1
499,2023-09-26,391,1
500,2024-06-18,392,1
501,2024-01-11,393,1
502,2025-01-14,394,1
503,2024-01-12,395,1
504,2025-01-14,396,1
505,2024-09-23,397,1
506,2024-09-23,397,1
507,2024-10-20,398,1
508,2023-09-26,399,1
509,2023-09-26,399,1
510,2024-06-15,400,1
511,2024-01-11,401,1
512,2025-01-16,402,1
513,2023-09-22,403,1
514,2023-09-22,403,1
515,2024-06-09,404,1
516,2024-01-16,405,1
517,2025-01-14,406,1
518,,407,1
519,2024-10-03,408,1
520,2023-09-28,409,1
521,2023-09-28,409,1
522,2024-06-15,410,1
523,2024-01-06,411,1
524,,412,1
525,2024-10-06,413,1
526,2023-09-23,414,1
527,2023-09-23,414,1
528,2024-06-16,415,1
529,2024-01-09,416,1
530,2025-01-16,417,1
531,2023-09-26,418,1
532,2023-09-26,418,1
533,2024-06-11,419,1
534,2024-01-07,420,1
535,,421,1
536,2024-06-18,422,1
537,2024-01-09,423,1
538,2025-01-13,424,1
539,2023-09-23,425,1
540,2023-09-23,425,1
541,2024-06-16,426,1
542,2024-01-06,427,1
543,2025-01-13,428,1
544,2024-06-18,429,1
545,2024-01-18,430,1
546,2025-01-16,431,1
547,2023-09-30,432,1
548,2023-09-30,432,1
549,2024-06-07,433,1
550,2024-01-14,434,1
551,2025-01-10,435,1
552,,436,1
553,2024-09-28,437,1
554,2024-09-28,437,1
555,2025-01-07,438,1
556,2024-11-07,439,1
557,2023-09-24,440,1
558,2023-09-24,440,1
559,2024-06-07,441,1
560,2024-01-09,442,1
561,2025-01-14,443,1
562,2024-09-29,444,1
563,2024-09-29,444,1
564,2024-12-09,445,1
565,2024-10-08,446,1
566,,447,1
567,2024-11-22,448,1
568,2023-09-27,449,1
569,2023-09-27,449,1
570,2024-06-07,450,1
571,2024-01-18,451,1
572,,452,1
573,2024-12-01,453,1
574,2024-12-27,454,1
575,2023-09-26,455,1
576,2023-09-26,455,1
577,2024-06-17,456,1
578,2024-01-11,457,1
579,2025-01-17,458,1
580,2024-09-22,459,1
581,2024-09-22,459,1
582,2024-06-12,460,1
583,2024-01-10,461,1
584,2025-01-07,462,1
585,2024-09-25,463,1
586,2024-09-25,463,1
587,2024-06-12,464,1
588,2024-01-09,465,1
589,2025-01-10,466,1
590,2024-11-24,467,1
591,2023-09-23,468,1
592,2023-09-23,468,1
593,2024-06-13,469,1
594,2024-01-09,470,1
595,2025-01-07,471,1
596,2025-01-07,472,1
597,2024-10-18,473,1
598,2024-09-30,474,1
599,2024-09-30,474,1
600,2024-06-14,475,1
601,2024-01-09,476,1
602,2025-01-14,477,1
603,2023-09-22,478,1
604,2023-09-22,478,1
605,2024-06-18,479,1
606,2024-01-11,480,1
607,,481,1
608,2024-09-24,482,1
609,2024-09-24,482,1
610,2024-10-05,483,1
611,2023-09-27,484,1
612,2023-09-27,484,1
613,2024-06-06,485,1
614,2024-01-06,486,1
615,2025-01-07,487,1
616,2024-06-08,488,1
617,2024-01-15,489,1
618,2025-01-14,490,1
619,2023-09-21,491,1
620,2023-09-21,491,1
621,2024-06-16,492,1
622,2024-01-16,493,1
623,2025-01-13,494,1
624,2024-06-06,495,1
625,2024-01-09,496,1
626,,497,1
627,2024-09-24,498,1
628,2024-09-24,498,1
629,,499,1
630,2024-12-27,500,1
631,2023-09-21,501,1
632,2023-09-21,501,1
633,2024-06-07,502,1
634,2024-01-08,503,1
635,2025-01-13,504,1
636,2024-09-24,505,1
637,2024-09-24,505,1
638,2023-09-27,506,1
639,2023-09-27,506,1
640,2024-06-15,507,1
641,2024-01-09,508,1
642,2025-01-11,509,1
643,2025-01-01,510,1
644,2024-09-22,511,1
645,2024-09-22,511,1
646,,512,1
647,2025-01-01,513,1
648,2024-09-22,514,1
649,2024-09-22,514,1
650,,515,1
651,,516,1
652,2023-09-28,517,1
653,2023-09-28,517,1
654,2024-06-11,518,1
655,2024-01-17,519,1
656,2025-01-18,520,1
657,2024-11-22,521,1
658,2024-11-20,522,1
659,2024-10-02,523,1
660,,524,1
661,2023-09-28,525,1
662,2023-09-28,525,1
663,2024-06-17,526,1
664,2024-01-17,527,1
665,2025-01-12,528,1
666,2024-09-24,529,1
667,2024-09-24,529,1
668,2024-01-10,530,1
669,2025-01-13,531,1
670,2024-09-21,532,1
671,2024-09-21,532,1
672,2024-11-20,533,1
673,2024-12-29,534,1
674,2024-09-21,535,1
675,2024-09-21,535,1
676,2023-09-22,536,1
677,2023-09-22,536,1
678,2024-06-16,537,1
679,2024-01-14,538,1
680,2025-01-16,539,1
681,,540,1
682,2024-12-21,541,1
683,2024-09-27,542,1
684,2024-09-27,542,1
685,2024-09-27,543,1
686,2024-09-27,543,1
687,2024-10-20,544,1
688,2024-09-22,545,1
689,2024-09-22,545,1
690,2025-01-02,546,1
691,,547,1
692,2023-09-24,548,1
693,2023-09-24,548,1
694,2024-06-08,549,1
695,2024-01-06,550,1
696,2025-01-09,551,1
697,2024-09-29,552,1
698,2024-09-29,552,1
699,2023-09-29,553,1
700,2023-09-29,553,1
701,2024-06-07,554,1
702,2024-01-13,555,1
703,2025-01-09,556,1
704,2023-09-30,557,1
705,2023-09-30,557,1
706,2024-06-16,558,1
707,2024-01-13,559,1
708,2025-01-12,560,1
709,2024-09-30,561,1
710,2024-09-30,561,1
711,2024-06-11,562,1
712,2024-01-10,563,1
713,2025-01-14,564,1
714,2025-01-07,565,1
715,2023-09-23,566,1
716,2023-09-23,566,1
717,2024-01-16,567,1
718,2025-01-13,568,1
719,2024-06-13,569,1
720,2024-01-17,570,1
721,2025-01-13,571,1
722,,572,1
723,2024-09-27,573,1
724,2024-09-27,573,1
725,2024-09-29,574,1
726,2024-09-29,574,1
727,2024-01-14,575,1
728,2025-01-18,576,1
729,,577,1
730,,578,1
731,,579,1
732,2024-09-21,580,1
733,2024-09-21,580,1
734,2024-09-29,581,1
735,2024-09-29,581,1
736,2023-09-26,582,1
737,2023-09-26,582,1
738,2024-06-10,583,1
739,2024-01-12,584,1
740,2025-01-15,585,1
741,,586,1
742,2024-09-26,587,1
743,2024-09-26,587,1
744,2024-06-13,588,1
745,2024-01-17,589,1
746,2025-01-16,590,1
747,2023-09-24,591,1
748,2023-09-24,591,1
749,2024-06-11,592,1
750,2024-01-12,593,1
751,2025-01-06,594,1
752,2024-10-19,595,1
753,2024-10-07,596,1
754,2023-09-26,597,1
755,2023-09-26,597,1
756,2024-06-13,598,1
757,2024-01-09,599,1
758,2025-01-06,600,1
759,2024-12-07,601,1
760,2024-10-02,602,1
761,,603,1
762,2024-09-23,604,1
763,2024-09-23,604,1
764,,605,1
765,,606,1
766,2024-10-02,607,1
767,2023-09-22,608,1
768,2023-09-22,608,1
769,2024-06-10,609,1
770,2024-01-18,610,1
771,2025-01-11,611,1
772,2024-10-23,612,1
773,,613,1
774,2025-01-01,614,1
775,,615,1
776,2024-09-28,616,1
777,2024-09-28,616,1
778,2024-09-23,617,1
779,2024-09-23,617,1
780,2023-09-28,618,1
781,2023-09-28,618,1
782,2024-06-10,619,1
783,2024-01-16,620,1
784,,621,1
785,2023-09-21,622,1
786,2023-09-21,622,1
787,2024-06-18,623,1
788,2024-01-10,624,1
789,2025-01-11,625,1
790,2024-10-06,626,1
791,2024-09-27,627,1
792,2024-09-27,627,1
793,2024-11-04,628,1
794,2024-12-03,629,1
795,2024-09-23,630,1
796,2024-09-23,630,1
797,,631,1
798,2023-09-23,632,1
799,2023-09-23,632,1
800,2024-06-07,633,1
801,2024-01-18,634,1
802,2025-01-16,635,1
803,2024-10-07,636,1
804,2024-09-29,637,1
805,,638,1
806,2023-09-28,639,1
807,2023-09-28,639,1
808,2024-06-14,640,1
809,2024-01-06,641,1
810,2025-01-10,642,1
811,,643,1
812,,644,1
813,2024-09-22,645,1
814,2024-09-22,645,1
815,2024-12-26,646,1
816,2024-12-07,647,1
817,2023-09-21,648,1
818,2023-09-21,648,1
819,2024-06-12,649,1
820,2024-01-09,650,1
821,2025-01-14,651,1
822,2024-09-27,652,1
823,2024-09-27,652,1
824,2024-06-10,653,1
825,2024-01-14,654,1
826,2025-01-10,655,1
827,2023-09-29,656,1
828,2023-09-29,656,1
829,2024-06-12,657,1
830,2024-01-17,658,1
831,2025-01-13,659,1
832,2024-10-24,660,1
833,2023-09-29,661,1
834,2023-09-29,661,1
835,2024-06-16,662,1
836,2024-01-12,663,1
837,2025-01-14,664,1
838,2025-01-05,665,1
839,2024-09-27,666,1
840,2024-09-27,666,1
841,2024-10-02,667,1
842,,668,1
843,,669,1
844,,670,1
845,,671,1
846,2023-09-26,672,1
847,2023-09-26,672,1
848,2024-06-15,673,1
849,2024-01-17,674,1
850,2025-01-10,675,1
851,,676,1
852,2025-01-07,677,1
853,2024-09-24,678,1
854,2024-09-24,678,1
855,2023-09-23,679,1
856,2023-09-23,679,1
857,2024-06-10,680,1
858,2024-01-09,681,1
859,,682,1
860,,683,1
861,2023-09-23,684,1
862,2023-09-23,684,1
863,2024-06-09,685,1
864,2024-01-10,686,1
865,2025-01-11,687,1
866,2024-09-25,688,1
867,2024-09-25,688,1
868,2025-01-06,689,1
869,2024-09-25,690,1
870,2024-09-25,690,1
871,2023-09-28,691,1
872,2023-09-28,691,1
873,2024-06-10,692,1
874,2024-01-15,693,1
875,2025-01-15,694,1
876,2024-09-27,695,1
877,2024-09-27,695,1
878,,696,1
879,2024-09-29,697,1
880,2024-09-29,697,1
881,2023-09-25,698,1
882,2023-09-25,698,1
883,2024-06-18,699,1
884,2024-01-14,700,1
885,2025-01-13,701,1
886,2023-09-27,702,1
887,2023-09-27,702,1
888,2024-06-08,703,1
889,2024-01-06,704,1
890,2025-01-10,705,1
891,2024-09-22,706,1
892,2024-09-22,706,1
893,2025-01-04,707,1
894,2023-09-28,708,1
895,2023-09-28,708,1
896,2024-06-13,709,1
897,2024-01-13,710,1
898,2025-01-16,711,1
899,2023-09-28,712,1
900,2023-09-28,712,1
901,2024-06-16,713,1
902,2024-01-15,714,1
903,2025-01-09,715,1
904,2024-10-07,716,1
905,2023-09-21,717,1
906,2023-09-21,717,1
907,2024-06-09,718,1
908,2024-01-16,719,1
909,2025-01-17,720,1
910,,721,1
911,2024-09-30,722,1
912,,723,1
913,2024-10-20,724,1
914,2024-09-22,725,1
915,2024-09-22,725,1
916,,726,1
917,,727,1
918,2023-09-27,728,1
919,2023-09-27,728,1
920,2024-06-14,729,1
921,2024-01-14,730,1
922,2025-01-18,731,1
923,2024-09-30,732,1
924,2024-09-30,732,1
925,2023-09-23,733,1
926,2023-09-23,733,1
927,2024-06-15,734,1
928,2024-01-09,735,1
929,2025-01-15,736,1
930,2024-12-28,737,1
931,2024-11-04,738,1
932,2023-09-22,739,1
933,2023-09-22,739,1
934,2024-06-06,740,1
935,2024-01-13,741,1
936,,742,1
937,2024-09-24,743,1
938,2024-09-24,743,1
939,,744,1
940,2024-09-26,745,1
941,2024-09-26,745,1
942,2024-11-11,746,1
943,2023-09-25,747,1
944,2023-09-25,747,1
945,2024-06-18,748,1
946,2024-01-07,749,1
947,2025-01-09,750,1
948,2024-09-22,751,1
949,2024-09-22,751,1
950,2024-09-22,752,1
951,2024-09-22,752,1
952,,753,1
953,2023-09-29,754,1
954,2023-09-29,754,1
955,2024-06-10,755,1
956,2024-01-16,756,1
957,2025-01-10,757,1
958,2024-11-24,758,1
959,2024-11-04,759,1
960,2023-09-26,760,1
961,2023-09-26,760,1
962,2024-06-17,761,1
963,2024-01-14,762,1
964,2025-01-12,763,1
965,2024-11-25,764,1
966,2024-12-30,765,1
967,2023-09-24,766,1
968,2023-09-24,766,1
969,2024-06-11,767,1
970,2024-01-13,768,1
971,2025-01-15,769,1
972,2023-09-24,770,1
973,2023-09-24,770,1
974,2024-06-13,771,1
975,2024-01-17,772,1
976,2025-01-15,773,1
977,2025-01-06,774,1
978,2024-09-28,775,1
979,2024-09-28,775,1
980,2024-09-29,776,1
981,2024-09-29,776,1
982,2024-09-21,777,1
983,2024-09-21,777,1
984,2024-09-24,778,1
985,2024-09-24,778,1
986,2024-09-28,779,1
987,2024-09-28,779,1
988,,780,1
989,2025-01-03,781,1
990,2023-09-23,782,1
991,2023-09-23,782,1
992,2024-06-13,783,1
993,2024-01-15,784,1
994,,785,1
995,2024-01-09,786,1
996,2025-01-14,787,1
997,2024-10-05,788,1
998,,789,1
999,2024-12-05,790,1
1000,2023-09-29,791,1
1001,2023-09-29,791,1
1002,2024-06-15,792,1
1003,2024-01-18,793,1
1004,2025-01-12,794,1
1005,2023-09-25,795,1
1006,2023-09-25,795,1
1007,2024-06-13,796,1
1008,2024-01-18,797,1
1009,2025-01-07,798,1
1010,2024-12-29,799,1
1011,,800,1
1012,2023-09-24,801,1
1013,2023-09-24,801,1
1014,2024-06-14,802,1
1015,2024-01-09,803,1
1016,2025-01-11,804,1
1017,,805,1
1018,2024-10-24,806,1
1019,2023-09-30,807,1
1020,2023-09-30,807,1
1021,2024-06-16,808,1
1022,2024-01-08,809,1
1023,2025-01-15,810,1
1024,2024-09-26,811,1
1025,2024-09-26,811,1
1026,2023-09-23,812,1
1027,2023-09-23,812,1
1028,2024-06-10,813,1
1029,2024-01-11,814,1
1030,2025-01-11,815,1
1031,2023-09-28,816,1
1032,2023-09-28,816,1
1033,2024-01-10,817,1
1034,2025-01-10,818,1
1035,2024-06-18,819,1
1036,2024-01-11,820,1
1037,2025-01-11,821,1
1038,,822,1
1039,2024-12-29,823,1
1040,2024-11-04,824,1
1041,2024-09-22,825,1
1042,2024-09-22,825,1
1043,2024-09-23,826,1
1044,2024-09-23,826,1
1045,2024-09-28,827,1
1046,2024-09-28,827,1
1047,2024-10-08,828,1
1048,,829,1
1049,2024-09-23,830,1
1050,2024-09-23,830,1
1051,2024-01-16,831,1
1052,2025-01-16,832,1
1053,2024-11-21,833,1
1054,,834,1
1055,2024-09-21,835,1
1056,2024-09-21,835,1
1057,2024-09-25,836,1
1058,2024-09-25,836,1
1059,2024-11-07,837,1
1060,,838,1
1061,,839,1
1062,2023-09-27,840,1
1063,2023-09-27,840,1
1064,2024-06-12,841,1
1065,2024-01-10,842,1
1066,,843,1
1067,2024-11-19,844,1
1068,2023-09-22,845,1
1069,2023-09-22,845,1
1070,2024-06-13,846,1
1071,2024-01-10,847,1
1072,2025-01-18,848,1
1073,2025-01-02,849,1
1074,2023-09-29,850,1
1075,2023-09-29,850,1
1076,2024-06-14,851,1
1077,2024-01-12,852,1
1078,2025-01-09,853,1
1079,2024-12-08,854,1
1080,2023-09-30,855,1
1081,2023-09-30,855,1
1082,2024-06-17,856,1
1083,2024-01-17,857,1
1084,2025-01-14,858,1
1085,2024-09-28,859,1
1086,2024-09-28,859,1
1087,2025-01-03,860,1
1088,2023-09-23,861,1
1089,2023-09-23,861,1
1090,2024-06-15,862,1
1091,2024-01-09,863,1
1092,2025-01-15,864,1
1093,2024-09-21,865,1
1094,2024-09-21,865,1
1095,2024-06-10,866,1
1096,2024-01-07,867,1
1097,2025-01-11,868,1
1098,2024-09-21,869,1
1099,2024-09-21,869,1
1100,2024-09-26,870,1
1101,2024-09-26,870,1
1102,2025-01-03,871,1
1103,2023-09-21,872,1
1104,2023-09-21,872,1
1105,2024-06-13,873,1
1106,2024-01-12,874,1
1107,,875,1
1108,2023-09-23,876,1
1109,2023-09-23,876,1
1110,2024-06-12,877,1
1111,2024-01-07,878,1
1112,2025-01-14,879,1
