549,2,22,2024-12-15 13:00:00,https://teams.microsoft.com/l/meetup-join/uaaldgs8y3ni4n8hobgm,6,,29.99,
705,1,20,2025-01-25 11:15:00,,4,101,59.99,18
143,2,2,2024-11-06 13:00:00,https://teams.microsoft.com/l/meetup-join/8pz7hyjj4c7vfoin6c6w,2,100,29.99,
725,1,25,2024-01-25 13:00:00,,6,,59.99,21
742,1,22,2025-01-24 11:15:00,,2,100,59.99,24
176,2,4,2024-03-20 14:45:00,https://teams.microsoft.com/l/meetup-join/3rzcqlofalaot4m07qg6,6,,49.99,
729,1,24,2024-06-23 10:00:00,,6,,59.99,22
250,2,7,2024-12-20 14:45:00,https://teams.microsoft.com/l/meetup-join/3qeixi47f38pzmfzwldp,6,,29.99,
330,2,11,2025-01-20 13:00:00,https://teams.microsoft.com/l/meetup-join/323ap3l9j5f2lmf5ly88,1,102,49.99,
539,2,22,2024-11-09 10:00:00,https://teams.microsoft.com/l/meetup-join/dm59fqee33jvkqxxbrsq,2,105,59.99,
409,2,15,2023-12-11 11:15:00,https://teams.microsoft.com/l/meetup-join/7uufxzc2k6waetp0fjc1,6,,59.99,
583,2,24,2024-03-27 10:00:00,https://teams.microsoft.com/l/meetup-join/9vjdsn4pwu0170c5v860,1,102,29.99,
676,1,15,2025-01-26 10:00:00,,6,,49.99,13
732,1,24,2024-06-26 13:00:00,,3,105,29.99,22
208,2,6,2024-11-26 13:00:00,https://teams.microsoft.com/l/meetup-join/p0rew4cyow2bsfu4cmiu,6,,59.99,
346,2,12,2024-12-29 14:45:00,https://teams.microsoft.com/l/meetup-join/tqtdw0jkft5ato8686e3,6,,29.99,
122,2,1,2023-11-14 14:45:00,https://teams.microsoft.com/l/meetup-join/akz60mgwqv39mu0clipr,6,,49.99,
371,2,13,2024-02-28 13:00:00,https://teams.microsoft.com/l/meetup-join/yewzau1oeqcgoh2gwsh2,6,,29.99,
726,1,24,2024-06-25 14:45:00,,6,,59.99,22
137,2,2,2024-11-23 11:15:00,https://teams.microsoft.com/l/meetup-join/9tvej4ibfn0aw6q1e29t,6,,59.99,
520,2,21,2023-12-17 14:45:00,https://teams.microsoft.com/l/meetup-join/8u284hcnxbpw9qufunvj,2,105,59.99,
697,1,20,2024-01-28 11:15:00,,6,,49.99,16
642,1,10,2024-01-25 14:45:00,,6,,49.99,6
587,2,25,2024-10-03 13:00:00,https://teams.microsoft.com/l/meetup-join/brod2d1ejwj0lansxzka,6,,29.99,
515,2,21,2025-01-17 10:00:00,https://teams.microsoft.com/l/meetup-join/xllhhfl6aty99wneso1c,6,,59.99,
251,2,7,2023-11-30 11:15:00,https://teams.microsoft.com/l/meetup-join/y87mg1m9m2nnodd6h4n7,4,100,59.99,
657,1,6,2025-01-24 11:15:00,,6,,59.99,9
193,2,5,2023-12-02 10:00:00,https://teams.microsoft.com/l/meetup-join/kvt6sly17s3jehttl1ao,6,,49.99,
582,2,24,2024-06-14 11:15:00,https://teams.microsoft.com/l/meetup-join/xkyo5xpmqi8d70aeku2a,6,,29.99,
634,1,6,2024-01-25 10:00:00,,6,,29.99,5
203,2,6,2023-11-15 14:45:00,https://teams.microsoft.com/l/meetup-join/2ddhc7iiut4wr9shb967,6,,59.99,
548,2,22,2024-01-10 14:45:00,https://teams.microsoft.com/l/meetup-join/o8wuvzs852kcqfqgk1j4,6,,59.99,
592,2,25,2023-11-02 11:15:00,https://teams.microsoft.com/l/meetup-join/umxlfs775dvrcdev23m0,6,,49.99,
225,2,6,2023-11-13 10:00:00,https://teams.microsoft.com/l/meetup-join/owtcjshnmd0v5rt8itv2,6,,29.99,
325,2,11,2023-10-14 14:45:00,https://teams.microsoft.com/l/meetup-join/q0cgy4wy7g321emahch4,6,,49.99,
696,1,20,2024-01-25 10:00:00,,6,,49.99,16
243,2,7,2023-10-27 11:15:00,https://teams.microsoft.com/l/meetup-join/9tnbp6e2kkngmlojh0fh,6,,59.99,
568,2,23,2024-03-27 11:15:00,https://teams.microsoft.com/l/meetup-join/x92s801zr1wxdo8vv96s,6,,29.99,
580,2,24,2024-03-11 10:00:00,https://teams.microsoft.com/l/meetup-join/zkzv11ufs05sjignbk7e,1,103,59.99,
717,1,22,2024-01-26 14:45:00,,6,,49.99,20
348,2,12,2024-11-14 10:00:00,https://teams.microsoft.com/l/meetup-join/bcgm7u9iaakzed101rp9,6,,59.99,
575,2,23,2024-06-14 13:00:00,https://teams.microsoft.com/l/meetup-join/c0vim36jyv6qll774bys,6,,29.99,
673,1,14,2024-06-21 14:45:00,,6,,29.99,12
248,2,7,2025-01-02 13:00:00,https://teams.microsoft.com/l/meetup-join/ws53pc9h32jajk7lww9a,6,,49.99,
400,2,15,2024-11-24 14:45:00,https://teams.microsoft.com/l/meetup-join/hc0c7u087venj05qgppl,6,,59.99,
115,2,1,2024-10-25 10:00:00,https://teams.microsoft.com/l/meetup-join/n3mrqc2gd3eyf4kcs237,6,,49.99,
326,2,11,2024-10-05 13:00:00,https://teams.microsoft.com/l/meetup-join/ka30gzpj7k9x85i3djhu,6,,49.99,
595,2,25,2024-10-18 10:00:00,https://teams.microsoft.com/l/meetup-join/00fd61qe41x9z444jz61,6,,29.99,
271,2,8,2024-04-10 11:15:00,https://teams.microsoft.com/l/meetup-join/ykjo15qq3zzo1bc1ofyz,3,105,59.99,
652,1,10,2025-01-24 13:00:00,,6,,29.99,8
264,2,7,2024-11-29 10:00:00,https://teams.microsoft.com/l/meetup-join/uino6oo1nj8irwyfagjf,3,101,49.99,
258,2,7,2024-11-09 13:00:00,https://teams.microsoft.com/l/meetup-join/xtlkxn23tnr5937ddd2y,6,,29.99,
390,2,14,2024-05-14 13:00:00,https://teams.microsoft.com/l/meetup-join/o6kif2s9l033fqsmlp5g,6,,59.99,
633,1,6,2024-01-22 14:45:00,,6,,29.99,5
316,2,10,2024-11-13 10:00:00,https://teams.microsoft.com/l/meetup-join/u14ybg4u7jmh349m3rn3,6,,29.99,
423,2,16,2023-10-19 13:00:00,https://teams.microsoft.com/l/meetup-join/8g8jz0ugeeqzguuqhvvl,6,,29.99,
279,2,9,2024-05-16 11:15:00,https://teams.microsoft.com/l/meetup-join/hui65myj97clhrbloovf,6,,59.99,
153,2,2,2024-11-16 11:15:00,https://teams.microsoft.com/l/meetup-join/0i6onjpnt66xp3a9e0wd,4,108,59.99,
226,2,6,2024-12-31 14:45:00,https://teams.microsoft.com/l/meetup-join/50wn9te3urz4d9nbzsoc,5,106,29.99,
240,2,7,2024-12-26 11:15:00,https://teams.microsoft.com/l/meetup-join/y1ewc1t0rrolc6ms4wwo,6,,59.99,
263,2,7,2023-11-12 11:15:00,https://teams.microsoft.com/l/meetup-join/ze66esmwefooc206jnbd,6,,59.99,
601,2,25,2024-12-18 10:00:00,https://teams.microsoft.com/l/meetup-join/fs7oifohy9cdv08db8y4,6,,59.99,
253,2,7,2023-10-16 14:45:00,https://teams.microsoft.com/l/meetup-join/puwaxtfc3188ynq9ge6a,6,,49.99,
688,1,11,2025-01-22 13:00:00,,3,107,59.99,14
708,1,20,2025-01-25 13:00:00,,6,,49.99,18
324,2,11,2025-01-10 13:00:00,https://teams.microsoft.com/l/meetup-join/jak1ucylfz4f7m3cxc98,6,,29.99,
712,1,17,2025-01-23 14:45:00,,6,,49.99,19
272,2,8,2024-03-15 10:00:00,https://teams.microsoft.com/l/meetup-join/9xiiatze2vy8u42shwg2,6,,29.99,
207,2,6,2023-10-23 13:00:00,https://teams.microsoft.com/l/meetup-join/av30l4tgry28bkis1yk4,6,,49.99,
298,2,10,2024-10-21 10:00:00,https://teams.microsoft.com/l/meetup-join/ikts50d3gc7qwbkku21e,6,,29.99,
626,1,2,2025-01-22 11:15:00,,6,,59.99,4
285,2,9,2024-03-29 11:15:00,https://teams.microsoft.com/l/meetup-join/xaxvmmfrs1gnohn4gtr0,6,,49.99,
332,2,11,2024-10-25 13:00:00,https://teams.microsoft.com/l/meetup-join/vwagw8t6qmngzg0tbts8,6,,29.99,
680,1,15,2025-01-24 10:00:00,,6,,49.99,13
338,2,11,2024-10-17 13:00:00,https://teams.microsoft.com/l/meetup-join/zgtktzg7bvugwsz2ztor,1,107,29.99,
672,1,13,2024-06-25 10:00:00,,3,104,59.99,12
339,2,11,2023-10-07 11:15:00,https://teams.microsoft.com/l/meetup-join/vdgfsgqxm4dulev34yww,6,,49.99,
345,2,12,2023-12-10 10:00:00,https://teams.microsoft.com/l/meetup-join/io9z62mqa5wbr29dqyex,6,,59.99,
290,2,9,2024-03-01 10:00:00,https://teams.microsoft.com/l/meetup-join/5gsim5287jlznh8a2hdb,6,,49.99,
427,2,16,2023-10-13 11:15:00,https://teams.microsoft.com/l/meetup-join/4sy1tn2mqxetxdjx58wt,1,103,29.99,
523,2,21,2024-11-17 13:00:00,https://teams.microsoft.com/l/meetup-join/roytpo55heeimi1o6ut3,1,103,59.99,
259,2,7,2024-01-17 10:00:00,https://teams.microsoft.com/l/meetup-join/uuywz9malaqyg7w9l780,6,,59.99,
110,2,1,2024-01-07 11:15:00,https://teams.microsoft.com/l/meetup-join/vyb5hoda8r97np6smdgg,6,,29.99,
744,1,21,2025-01-28 13:00:00,,6,,49.99,24
164,2,3,2024-03-12 11:15:00,https://teams.microsoft.com/l/meetup-join/mrs6g11p0ley3g80tbkd,6,,29.99,
730,1,24,2024-06-23 11:15:00,,6,,29.99,22
350,2,12,2025-01-16 11:15:00,https://teams.microsoft.com/l/meetup-join/zsl0luldin25kcxevzy4,6,,49.99,
357,2,12,2023-11-11 13:00:00,https://teams.microsoft.com/l/meetup-join/k6r93n9e2ekllhs419u3,6,,29.99,
379,2,13,2024-06-18 10:00:00,https://teams.microsoft.com/l/meetup-join/9v79zp3etdzlk0ev6vn8,6,,59.99,
559,2,22,2024-11-15 10:00:00,https://teams.microsoft.com/l/meetup-join/u2fx74c5w0rgahxo1onh,6,,59.99,
291,2,10,2023-12-06 13:00:00,https://teams.microsoft.com/l/meetup-join/ux4z6q2zq7pi7ppsrmc5,6,,49.99,
403,2,15,2024-01-05 11:15:00,https://teams.microsoft.com/l/meetup-join/qel0ao579yy6b8u17wps,6,,29.99,
561,2,22,2024-10-01 11:15:00,https://teams.microsoft.com/l/meetup-join/dhsrbt2gwlrjqufev55o,6,,29.99,
194,2,5,2024-10-05 10:00:00,https://teams.microsoft.com/l/meetup-join/b3cmo7p6vxuqrhahwkto,6,,29.99,
529,2,21,2024-10-28 14:45:00,https://teams.microsoft.com/l/meetup-join/x19ubz7in8m4hit4kgos,6,,49.99,
321,2,11,2023-11-20 14:45:00,https://teams.microsoft.com/l/meetup-join/yzmpdus4qids7mlmooax,6,,29.99,
406,2,15,2024-12-05 11:15:00,https://teams.microsoft.com/l/meetup-join/hf7lh7ocsmqsslfsknmf,5,106,49.99,
563,2,22,2025-01-03 11:15:00,https://teams.microsoft.com/l/meetup-join/9g2omcboi7h7392y8fyq,3,101,29.99,
596,2,25,2024-01-13 14:45:00,https://teams.microsoft.com/l/meetup-join/obbtomscrkyaahvfiqt2,6,,49.99,
217,2,6,2023-10-09 13:00:00,https://teams.microsoft.com/l/meetup-join/swdw52ce6m2dyzpbxo1f,6,,59.99,
300,2,10,2024-11-04 10:00:00,https://teams.microsoft.com/l/meetup-join/lwyuyl6cvvongqz22yd1,6,,59.99,
209,2,6,2023-11-11 11:15:00,https://teams.microsoft.com/l/meetup-join/cfih8khpc227vaaqi8vr,6,,59.99,
331,2,11,2023-12-31 13:00:00,https://teams.microsoft.com/l/meetup-join/o2u2k01md2r23rvxkavy,1,103,59.99,
396,2,15,2025-01-13 10:00:00,https://teams.microsoft.com/l/meetup-join/24sraft9b5zgdz39dta6,2,105,59.99,
597,2,25,2025-01-06 13:00:00,https://teams.microsoft.com/l/meetup-join/7i20vrq325t8yselusrh,4,106,59.99,
507,2,20,2024-12-17 10:00:00,https://teams.microsoft.com/l/meetup-join/l3rcowijb4ahrf4hq53m,6,,49.99,
647,1,8,2024-06-21 13:00:00,,6,,29.99,7
195,2,5,2023-11-27 14:45:00,https://teams.microsoft.com/l/meetup-join/v2faqmox0xp7z0tfcu5w,4,100,59.99,
192,2,5,2024-11-07 14:45:00,https://teams.microsoft.com/l/meetup-join/fj8ammk1bm2fawfxrdff,6,,29.99,
232,2,7,2024-11-28 14:45:00,https://teams.microsoft.com/l/meetup-join/gi7tg6q4ujhhhy8d4929,4,106,59.99,
349,2,12,2023-10-20 10:00:00,https://teams.microsoft.com/l/meetup-join/yo3et6psai7m0dyeacbu,6,,49.99,
158,2,2,2023-11-25 13:00:00,https://teams.microsoft.com/l/meetup-join/2uh3iobkqdfy7rp96dg7,6,,59.99,
667,1,15,2024-01-26 11:15:00,,1,102,49.99,11
288,2,9,2024-03-19 10:00:00,https://teams.microsoft.com/l/meetup-join/fb9ra3f8p18fbjv9o2hx,6,,59.99,
514,2,21,2023-11-13 14:45:00,https://teams.microsoft.com/l/meetup-join/1mq06fsgtticpy92f5aq,6,,59.99,
262,2,7,2024-12-20 11:15:00,https://teams.microsoft.com/l/meetup-join/ouvtopaqc685jifnzjzo,5,109,29.99,
517,2,21,2024-12-18 14:45:00,https://teams.microsoft.com/l/meetup-join/epbmqvsq0ux10qomq2dr,6,,49.99,
653,1,10,2025-01-22 13:00:00,,6,,29.99,8
309,2,10,2023-12-22 14:45:00,https://teams.microsoft.com/l/meetup-join/0iiwrmwtqkti4cqlbq0u,5,104,59.99,
556,2,22,2023-12-16 14:45:00,https://teams.microsoft.com/l/meetup-join/mxm2tw5tpc8xem2xo8tv,6,,49.99,
109,2,1,2024-11-18 11:15:00,https://teams.microsoft.com/l/meetup-join/zu7b0x3zj3jeqv21xdfi,6,,29.99,
303,2,10,2023-10-12 13:00:00,https://teams.microsoft.com/l/meetup-join/blv1lrv4m3rh1b1lrqtg,6,,59.99,
212,2,6,2024-11-20 13:00:00,https://teams.microsoft.com/l/meetup-join/zkm3eomjbwbf38nbqt5k,6,,59.99,
292,2,10,2025-01-11 14:45:00,https://teams.microsoft.com/l/meetup-join/jts0s1ma2fi9cv5a1jcl,6,,29.99,
125,2,2,2024-12-02 13:00:00,https://teams.microsoft.com/l/meetup-join/mqi5q7v3i6piez6fkjwr,6,,29.99,
114,2,1,2023-10-08 14:45:00,https://teams.microsoft.com/l/meetup-join/vlabfw8h39ymfv05c3j9,6,,59.99,
335,2,11,2024-01-19 11:15:00,https://teams.microsoft.com/l/meetup-join/xhfvkkszs4wspq0yzhs0,6,,49.99,
117,2,1,2024-10-26 10:00:00,https://teams.microsoft.com/l/meetup-join/vvz1wroc8rbu8s8a1oj0,6,,59.99,
121,2,1,2025-01-15 13:00:00,https://teams.microsoft.com/l/meetup-join/yez07x61d8yqjbjcpp7p,6,,49.99,
327,2,11,2023-10-03 10:00:00,https://teams.microsoft.com/l/meetup-join/3uhul2x8zpmsnxk8lttq,6,,59.99,
128,2,2,2023-11-17 11:15:00,https://teams.microsoft.com/l/meetup-join/h4oug315zjrrnyz0y0m4,6,,49.99,
319,2,11,2024-01-02 11:15:00,https://teams.microsoft.com/l/meetup-join/a3dl8j19an440e7frc2w,6,,49.99,
372,2,13,2024-03-16 13:00:00,https://teams.microsoft.com/l/meetup-join/celumsw66bfz5fwr25yz,6,,49.99,
699,1,19,2024-06-23 13:00:00,,6,,59.99,17
187,2,5,2024-01-03 10:00:00,https://teams.microsoft.com/l/meetup-join/nz7uy99a9k1keygswku3,1,101,59.99,
362,2,12,2024-10-01 11:15:00,https://teams.microsoft.com/l/meetup-join/m1zmriv0vjmkt7kqolem,6,,59.99,
136,2,2,2024-01-12 14:45:00,https://teams.microsoft.com/l/meetup-join/f2qnmfzmi1ekxzq6h56r,6,,49.99,
294,2,10,2024-12-09 13:00:00,https://teams.microsoft.com/l/meetup-join/hs5eh19wbelvwyb5o1xp,6,,59.99,
351,2,12,2024-01-03 11:15:00,https://teams.microsoft.com/l/meetup-join/u2trccioblwmicxvdj3w,6,,59.99,
518,2,21,2024-01-15 13:00:00,https://teams.microsoft.com/l/meetup-join/ds9nystyx0kxfawcws9r,6,,29.99,
252,2,7,2024-11-11 11:15:00,https://teams.microsoft.com/l/meetup-join/q0s3y9ly6nfy5baxrfk7,6,,49.99,
282,2,9,2024-02-20 13:00:00,https://teams.microsoft.com/l/meetup-join/6zwvh5fl6ehxiiq4j7cc,6,,59.99,
643,1,8,2024-06-26 14:45:00,,6,,59.99,7
655,1,7,2025-01-24 13:00:00,,6,,59.99,9
270,2,8,2024-02-18 14:45:00,https://teams.microsoft.com/l/meetup-join/52ytpmsejyfq4hlxq8ob,6,,49.99,
735,1,25,2025-01-21 13:00:00,,6,,59.99,23
256,2,7,2024-10-11 13:00:00,https://teams.microsoft.com/l/meetup-join/xvw7kyn029y0on2h9epx,1,102,59.99,
521,2,21,2024-11-16 14:45:00,https://teams.microsoft.com/l/meetup-join/weh4oiwih3wovmwylxky,1,103,29.99,
681,1,15,2025-01-27 11:15:00,,4,106,59.99,13
686,1,11,2025-01-21 10:00:00,,6,,59.99,14
305,2,10,2023-12-05 11:15:00,https://teams.microsoft.com/l/meetup-join/equ6g3b81ef4adnavuyn,6,,59.99,
296,2,10,2024-12-24 10:00:00,https://teams.microsoft.com/l/meetup-join/wzug29dqaqlv1nsrwy0r,4,101,29.99,
201,2,6,2023-12-09 10:00:00,https://teams.microsoft.com/l/meetup-join/v4owfcvx7yp4qseo0njc,6,,29.99,
175,2,4,2024-05-12 11:15:00,https://teams.microsoft.com/l/meetup-join/jzcg94rj42d83n76nxhr,6,,49.99,
267,2,8,2024-03-13 14:45:00,https://teams.microsoft.com/l/meetup-join/huiba5eq8ejjlyry8n79,6,,49.99,
239,2,7,2023-11-23 13:00:00,https://teams.microsoft.com/l/meetup-join/rhyiyk9p0olnqpxhb1sc,6,,59.99,
269,2,8,2024-06-04 14:45:00,https://teams.microsoft.com/l/meetup-join/fapcqn35o31vo4dey31l,6,,49.99,
552,2,22,2023-10-17 13:00:00,https://teams.microsoft.com/l/meetup-join/ztveh83qbdkkggdl6i2e,6,,49.99,
465,2,18,2024-02-26 10:00:00,https://teams.microsoft.com/l/meetup-join/uvdetw8pf2h50wchetyu,6,,59.99,
530,2,21,2024-01-16 14:45:00,https://teams.microsoft.com/l/meetup-join/gbwgrddno2jb1iccwfvt,5,104,59.99,
286,2,9,2024-05-21 10:00:00,https://teams.microsoft.com/l/meetup-join/bls9m8m9z3a9mw7ssjjf,6,,29.99,
394,2,15,2024-11-18 13:00:00,https://teams.microsoft.com/l/meetup-join/bshevtbde9guz9iyjquu,6,,29.99,
301,2,10,2023-12-07 10:00:00,https://teams.microsoft.com/l/meetup-join/2z5ibgaukkllvy0merpb,6,,49.99,
215,2,6,2023-12-20 11:15:00,https://teams.microsoft.com/l/meetup-join/xxhkqtx9lzazuwnoaj2t,6,,29.99,
323,2,11,2023-12-17 10:00:00,https://teams.microsoft.com/l/meetup-join/l9jfk576rge7f5d009kb,6,,59.99,
329,2,11,2023-12-23 11:15:00,https://teams.microsoft.com/l/meetup-join/jr6tec0pub35995qxtj7,2,105,49.99,
544,2,22,2024-01-20 10:00:00,https://teams.microsoft.com/l/meetup-join/jlmw07on4l0j8496sppw,6,,29.99,
340,2,11,2024-11-13 13:00:00,https://teams.microsoft.com/l/meetup-join/u6dqjrrjgpvn8qgwfy2j,5,106,49.99,
576,2,24,2024-04-10 11:15:00,https://teams.microsoft.com/l/meetup-join/ex7u1kt1tnjovxruqy1n,6,,59.99,
347,2,12,2023-10-17 11:15:00,https://teams.microsoft.com/l/meetup-join/3f9d4hsfvsn50qk33066,6,,29.99,
651,1,10,2025-01-28 11:15:00,,6,,29.99,8
694,1,20,2024-01-27 13:00:00,,6,,29.99,16
508,2,21,2023-11-27 13:00:00,https://teams.microsoft.com/l/meetup-join/bl4mcgrs97kqdezxhtlx,6,,29.99,
156,2,2,2023-10-19 10:00:00,https://teams.microsoft.com/l/meetup-join/57u7xbfu4zamnq82f4mx,6,,59.99,
375,2,13,2024-06-01 10:00:00,https://teams.microsoft.com/l/meetup-join/omm5z3glmdo6scjxtyit,6,,29.99,
555,2,22,2025-01-15 13:00:00,https://teams.microsoft.com/l/meetup-join/ov41qjx85nc8iraanhfd,1,102,29.99,
308,2,10,2024-12-14 10:00:00,https://teams.microsoft.com/l/meetup-join/joeefm60nrrigdckdvzd,2,100,49.99,
315,2,10,2023-12-30 11:15:00,https://teams.microsoft.com/l/meetup-join/ftekf8aeryxixjdl5t3g,6,,29.99,
334,2,11,2024-12-13 10:00:00,https://teams.microsoft.com/l/meetup-join/g8crd89yqadhq3u07dwg,6,,59.99,
690,1,16,2024-01-26 10:00:00,,6,,59.99,15
361,2,12,2023-10-30 13:00:00,https://teams.microsoft.com/l/meetup-join/72ubp4p0dk49e5wn9e6s,6,,29.99,
612,1,5,2024-01-22 13:00:00,,3,109,29.99,1
295,2,10,2023-11-13 10:00:00,https://teams.microsoft.com/l/meetup-join/9hz1wan4jplosoiy5vuv,6,,49.99,
126,2,2,2023-10-08 14:45:00,https://teams.microsoft.com/l/meetup-join/sm0emk54rkr1qba22igs,6,,49.99,
281,2,9,2024-04-18 13:00:00,https://teams.microsoft.com/l/meetup-join/7rrx2juawxpdeq4iv43i,6,,29.99,
119,2,1,2024-11-22 11:15:00,https://teams.microsoft.com/l/meetup-join/gur3r0u4drby7tozidxp,6,,29.99,
260,2,7,2025-01-02 14:45:00,https://teams.microsoft.com/l/meetup-join/swo2lzim9ymw52u1fdtt,3,104,49.99,
