2131,1001
2136,1007
2156,1018
2164,1017
2167,1006
2178,1019
2197,1009
2200,1016
2201,1014
2202,1018
2242,1013
2256,1016
2258,1015
2261,1014
2270,1017
2278,1014
2281,1020
2314,1002
2321,1007
2322,1003
2346,1004
2357,1014
2364,1002
2372,1006
2373,1017
2383,1008
2386,1015
2387,1019
2388,1008
2395,1008
2396,1018
2404,1005
2411,1011
2412,1019
2425,1014
2428,1003
2447,1015
2453,1003
2454,1018
2463,1018
2464,1007
2485,1011
2505,1010
2507,1011
2517,1014
2519,1020
2524,1009
2527,1008
2528,1009
2539,1020
2540,1015
2543,1016
2552,1003
2566,1002
2567,1015
2577,1020
2587,1019
2605,1020
2611,1018
2627,1006
2628,1016
2629,1020
2635,1018
2646,1013
2650,1005
2669,1017
2728,1017
2729,1020
2739,1008
2759,1017
2766,1011
2773,1009
2779,1017
2786,1002
2787,1015
2793,1014
2794,1019
2807,1012
2813,1008
2814,1005
2817,1003
2818,1015
2834,1006
2841,1015
2842,1009
2850,1008
2861,1014
2862,1016
2863,1002
2864,1012
2883,1013
2884,1014
2922,1008
2937,1005
2948,1003
2979,1020
2980,1016
2981,1012
2999,1013
3004,1014
3010,1014
3026,1008
3032,1006
3058,1014
3069,1011
3070,1003
3073,1001
3081,1005
3103,1001
3132,1004
3136,1017
3141,1015
3142,1009
3143,1020
3169,1016
3174,1002
3181,1017
3182,1008
3183,1016
3188,1019
3211,1005
3234,1019
3235,1007
3240,1014
3262,1020
3263,1001
3264,1017
3265,1009
3279,1005
3280,1018
3286,1008
3289,1002
3292,1013
3318,1020
3324,1003
3325,1003
3326,1014
3340,1020
3341,1003
3344,1019
3367,1001
3406,1005
3407,1014
3420,1002
3442,1011
3443,1005
3444,1018
3445,1007
3446,1007
3447,1015
3454,1011
3455,1018
3466,1008
3474,1011
3475,1016
3488,1010
3489,1002
3490,1008
3492,1011
3512,1012
3530,1005
3531,1004
3535,1002
3565,1005
3571,1014
3583,1015
3591,1013
3592,1001
3593,1008
3619,1008
3625,1016
3626,1014
3635,1019
3641,1004
3644,1013
3657,1003
3660,1003
3668,1016
3675,1005
3696,1013
3699,1001
3705,1011
3714,1017
3733,1015
3734,1003
3758,1011
3759,1020
3770,1013
3774,1006
3775,1016
3793,1016
3794,1013
3796,1009
3804,1002
3831,1003
3849,1006
3864,1004
3887,1002
3888,1019
3889,1018
3891,1017
3900,1016
3901,1001
3902,1020
3904,1008
3905,1005
3906,1010
3934,1014
3935,1010
3941,1015
3969,1009
3992,1019
3993,1006
4003,1017
4006,1004
4009,1007
4026,1003
4045,1007
4046,1006
4054,1002
4055,1006
4059,1019
4061,1007
4063,1012
4069,1016
4098,1010
4112,1013
4118,1012
4122,1014
4123,1006
4139,1010
4170,1002
