3,13,4835,False
3,9,1657,True
3,10,1657,False
3,11,1657,False
3,12,1657,False
3,13,1657,False
3,9,3495,True
3,10,3495,False
3,11,3495,False
3,12,3495,False
3,13,3495,False
4,14,5020,True
4,15,5020,True
4,16,5020,True
4,17,5020,False
4,14,4141,True
4,15,4141,True
4,16,4141,True
4,17,4141,False
4,14,3092,True
4,15,3092,True
4,16,3092,True
4,17,3092,False
4,14,5532,True
4,15,5532,False
4,16,5532,True
4,17,5532,False
4,14,1459,True
4,15,1459,False
4,16,1459,False
4,17,1459,False
4,14,3657,True
4,15,3657,True
4,16,3657,True
4,17,3657,False
4,14,2576,True
4,15,2576,True
4,16,2576,True
4,17,2576,False
4,14,1176,True
4,15,1176,True
4,16,1176,True
4,17,1176,False
4,14,5931,True
4,15,5931,True
4,16,5931,True
4,17,5931,False
4,14,2203,True
4,15,2203,True
4,16,2203,True
4,17,2203,False
4,14,5625,True
4,15,5625,True
4,16,5625,True
4,17,5625,False
4,14,1298,True
4,15,1298,True
4,16,1298,True
4,17,1298,False
4,14,3981,True
4,15,3981,True
4,16,3981,True
4,17,3981,False
4,14,2232,True
4,15,2232,True
4,16,2232,True
4,17,2232,False
4,14,4383,True
4,15,4383,True
4,16,4383,True
4,17,4383,False
4,14,2859,True
4,15,2859,True
4,16,2859,True
4,17,2859,False
4,14,5574,True
4,15,5574,False
4,16,5574,False
4,17,5574,False
4,14,2076,True
4,15,2076,True
4,16,2076,True
4,17,2076,False
4,14,2637,True
4,15,2637,True
4,16,2637,True
4,17,2637,False
4,14,2493,True
4,15,2493,True
4,16,2493,True
4,17,2493,False
4,14,3068,True
4,15,3068,False
4,16,3068,True
4,17,3068,False
4,14,5809,True
4,15,5809,True
4,16,5809,True
4,17,5809,False
4,14,5697,True
4,15,5697,True
4,16,5697,False
4,17,5697,False
4,14,5074,True
4,15,5074,True
4,16,5074,True
4,17,5074,False
4,14,4800,True
4,15,4800,True
4,16,4800,True
4,17,4800,False
4,14,5846,True
4,15,5846,True
4,16,5846,True
4,17,5846,False
4,14,1248,True
4,15,1248,True
4,16,1248,True
4,17,1248,False
4,14,4691,True
4,15,4691,False
4,16,4691,True
4,17,4691,False
4,14,2375,True
4,15,2375,True
4,16,2375,True
4,17,2375,False
4,14,5200,True
4,15,5200,False
4,16,5200,False
4,17,5200,False
4,14,5781,True
4,15,5781,True
4,16,5781,True
4,17,5781,False
4,14,2426,True
4,15,2426,True
4,16,2426,True
4,17,2426,False
4,14,2789,True
4,15,2789,True
4,16,2789,True
4,17,2789,False
4,14,5059,False
4,15,5059,True
4,16,5059,True
4,17,5059,False
4,14,1454,True
4,15,1454,True
4,16,1454,True
4,17,1454,False
4,14,2926,True
4,15,2926,True
4,16,2926,True
4,17,2926,False
4,14,1631,True
4,15,1631,True
4,16,1631,True
4,17,1631,False
4,14,3702,True
4,15,3702,True
4,16,3702,True
4,17,3702,False
4,14,4242,True
4,15,4242,True
4,16,4242,True
4,17,4242,False
4,14,5308,False
4,15,5308,False
4,16,5308,True
4,17,5308,False
4,14,2667,True
4,15,2667,False
4,16,2667,True
4,17,2667,False
4,14,3555,True
4,15,3555,True
4,16,3555,True
4,17,3555,False
4,14,3404,True
4,15,3404,True
4,16,3404,True
4,17,3404,False
4,14,2086,True
4,15,2086,True
4,16,2086,True
4,17,2086,False
4,14,2377,False
4,15,2377,True
4,16,2377,True
4,17,2377,False
4,14,3624,True
4,15,3624,True
4,16,3624,True
4,17,3624,False
4,14,5893,True
4,15,5893,True
4,16,5893,False
4,17,5893,False
4,14,2062,True
4,15,2062,True
4,16,2062,True
4,17,2062,False
4,14,4062,False
4,15,4062,True
4,16,4062,True
4,17,4062,False
4,14,5955,True
4,15,5955,True
4,16,5955,True
4,17,5955,False
4,14,4609,True
4,15,4609,True
4,16,4609,False
4,17,4609,False
4,14,1562,True
4,15,1562,True
4,16,1562,True
4,17,1562,False
4,14,1873,True
4,15,1873,True
4,16,1873,False
4,17,1873,False
4,14,1284,True
4,15,1284,True
4,16,1284,True
4,17,1284,False
4,14,4959,True
4,15,4959,True
4,16,4959,True
4,17,4959,False
4,14,3909,True
4,15,3909,True
4,16,3909,True
4,17,3909,False
4,14,3003,True
4,15,3003,True
4,16,3003,True
4,17,3003,False
4,14,5906,True
4,15,5906,True
4,16,5906,True
4,17,5906,False
4,14,5230,True
4,15,5230,True
4,16,5230,True
4,17,5230,False
4,14,1078,True
4,15,1078,True
4,16,1078,True
4,17,1078,False
4,14,2649,True
4,15,2649,True
4,16,2649,True
4,17,2649,False
4,14,4735,True
4,15,4735,True
4,16,4735,True
4,17,4735,False
4,14,3126,True
4,15,3126,True
4,16,3126,True
4,17,3126,False
4,14,5062,True
4,15,5062,True
4,16,5062,True
4,17,5062,False
4,14,4729,True
4,15,4729,True
4,16,4729,True
4,17,4729,False
4,14,4468,True
4,15,4468,True
4,16,4468,True
4,17,4468,False
4,14,5750,True
4,15,5750,True
4,16,5750,False
4,17,5750,False
4,14,4456,True
4,15,4456,False
4,16,4456,True
4,17,4456,False
4,14,4341,True
4,15,4341,True
4,16,4341,True
4,17,4341,False
4,14,2929,True
4,15,2929,True
4,16,2929,True
4,17,2929,False
5,18,4057,False
5,19,4057,False
5,20,4057,False
5,18,5341,False
5,19,5341,False
5,20,5341,False
5,18,3110,False
5,19,3110,False
5,20,3110,False
5,18,5534,False
5,19,5534,False
5,20,5534,False
5,18,3800,False
5,19,3800,False
5,20,3800,False
5,18,3259,False
5,19,3259,False
5,20,3259,False
5,18,2087,False
5,19,2087,False
5,20,2087,False
5,18,5315,False
5,19,5315,False
5,20,5315,False
5,18,4014,False
5,19,4014,False
5,20,4014,False
5,18,1256,False
5,19,1256,False
5,20,1256,False
5,18,5106,False
5,19,5106,False
5,20,5106,False
5,18,4510,False
5,19,4510,False
5,20,4510,False
5,18,1448,False
5,19,1448,False
5,20,1448,False
5,18,1100,False
5,19,1100,False
5,20,1100,False
5,18,2886,False
5,19,2886,False
5,20,2886,False
5,18,1156,False
5,19,1156,False
5,20,1156,False
5,18,2086,False
5,19,2086,False
5,20,2086,False
5,18,3360,False
5,19,3360,False
5,20,3360,False
5,18,2216,False
5,19,2216,False
5,20,2216,False
5,18,3297,False
5,19,3297,False
5,20,3297,False
5,18,3951,False
5,19,3951,False
5,20,3951,False
5,18,3413,False
5,19,3413,False
5,20,3413,False
5,18,5003,False
5,19,5003,False
5,20,5003,False
5,18,2677,False
5,19,2677,False
5,20,2677,False
5,18,4159,False
5,19,4159,False
5,20,4159,False
5,18,3277,False
5,19,3277,False
5,20,3277,False
5,18,3223,False
5,19,3223,False
5,20,3223,False
5,18,4245,False
5,19,4245,False
5,20,4245,False
5,18,4192,False
5,19,4192,False
5,20,4192,False
5,18,1460,False
5,19,1460,False
5,20,1460,False
5,18,3361,False
5,19,3361,False
5,20,3361,False
5,18,1700,False
5,19,1700,False
5,20,1700,False
5,18,1656,False
5,19,1656,False
5,20,1656,False
5,18,4984,False
5,19,4984,False
5,20,4984,False
5,18,2919,False
5,19,2919,False
5,20,2919,False
5,18,5041,False
5,19,5041,False
5,20,5041,False
5,18,4810,False
5,19,4810,False
5,20,4810,False
5,18,5382,False
5,19,5382,False
5,20,5382,False
5,18,2548,False
5,19,2548,False
5,20,2548,False
5,18,4612,False
5,19,4612,False
5,20,4612,False
5,18,3619,False
5,19,3619,False
5,20,3619,False
5,18,1727,False
5,19,1727,False
5,20,1727,False
5,18,3665,False
5,19,3665,False
5,20,3665,False
5,18,1704,False
5,19,1704,False
5,20,1704,False
5,18,1244,False
5,19,1244,False
5,20,1244,False
5,18,5373,False
5,19,5373,False
5,20,5373,False
5,18,1094,False
5,19,1094,False
5,20,1094,False
5,18,4373,False
5,19,4373,False
5,20,4373,False
5,18,5539,False
5,19,5539,False
5,20,5539,False
5,18,4650,False
5,19,4650,False
5,20,4650,False
5,18,3721,False
5,19,3721,False
5,20,3721,False
5,18,4598,False
5,19,4598,False
5,20,4598,False
5,18,4122,False
5,19,4122,False
5,20,4122,False
5,18,4398,False
5,19,4398,False
5,20,4398,False
5,18,1646,False
5,19,1646,False
5,20,1646,False
5,18,4716,False
5,19,4716,False
5,20,4716,False
5,18,1274,False
5,19,1274,False
5,20,1274,False
5,18,4050,False
5,19,4050,False
5,20,4050,False
5,18,2253,False
5,19,2253,False
5,20,2253,False
5,18,5363,False
5,19,5363,False
5,20,5363,False
5,18,3341,False
5,19,3341,False
5,20,3341,False
5,18,5997,False
5,19,5997,False
5,20,5997,False
5,18,1427,False
5,19,1427,False
5,20,1427,False
